feature_set	split	species	species_group	action	recommended_anchors	true_best_anchor	top1_anchor	top2_anchors	top1_hit	top2_hit	recommended_set_contains_true_best	recommended_set_contains_true_top2	pred_top1_score	pred_top2_score	pred_margin	pred_top1_sd	chosen_actual_te_f1	true_best_te_f1	regret_after_action	true_best_low_lt0.5	chosen_low_lt0.5	margin	min_pred	max_sd
baseline_plus_assembly_kmer	leave_species_out	thale_cress	plant	top2_or_local_probe	cross,animal	cross	cross	cross,animal	1	1	1	1	0.7067006966880319	0.6995315638639105	0.00716913282412146	0.1904806382469227	0.7121875392581978	0.7121875392581978	0.0	0	0	0.15	0.7	0.05
baseline_plus_assembly_kmer	leave_species_out	western_clawed_frog	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.5239892899639362	0.5087803636973233	0.015208926266612965	0.2357460799438518	0.7676709570719781	0.7676709570719781	0.0	0	0	0.15	0.7	0.05
baseline_plus_assembly_kmer	leave_species_out	western_honey_bee	insect	top2_or_local_probe	insect,insect	insect	insect	insect,insect	1	1	1	1	0.1930678643397792	0.1930678643397792	0.0	0.3161290634539893	0.946524064171123	0.946524064171123	0.0	0	0	0.15	0.7	0.05
baseline_plus_assembly_kmer	leave_species_out	x_laevis	vertebrate	top2_or_local_probe	animal,animal	animal	animal	animal,animal	1	1	1	1	0.5404513276143246	0.5404513276143246	0.0	0.3021629409675671	0.4013777654205557	0.4013777654205557	0.0	1	1	0.15	0.7	0.05
baseline_plus_assembly_kmer	leave_species_out	zebrafish	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.3985117935219912	0.388226696288602	0.010285097233389162	0.228745323098003	0.8151318178516959	0.8151318178516959	0.0	0	0	0.15	0.7	0.05
baseline_plus_assembly_kmer	leave_species_out	brachypodium	plant	top2_or_local_probe	cross,plant	cross	cross	cross,plant	1	1	1	1	0.9006511661627106	0.8763348126552777	0.024316353507432886	0.0683448073433081	0.8175422271365038	0.8175422271365038	0.0	0	0	0.15	0.7	0.1
baseline_plus_assembly_kmer	leave_species_out	c_elegans	other	top2_or_local_probe	insect,insect	animal	insect	insect,insect	0	0	0	0	0.0947659949757308	0.0947659949757308	0.0	0.1545542303138776	0.8945547202059512	0.9053972034713066	0.010842483265355418	0	0	0.15	0.7	0.1
baseline_plus_assembly_kmer	leave_species_out	cattle	vertebrate	top2_or_local_probe	animal,cross	animal	animal	animal,cross	1	1	1	1	0.6934423233611056	0.6914943146733552	0.0019480086877503577	0.2612616023995853	0.9216935615407684	0.9216935615407684	0.0	0	0	0.15	0.7	0.1
baseline_plus_assembly_kmer	leave_species_out	chicken	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.603310338625995	0.5976360874158936	0.005674251210101455	0.2338916652922927	0.8516226680157541	0.8516226680157541	0.0	0	0	0.15	0.7	0.1
baseline_plus_assembly_kmer	leave_species_out	fruit_fly	insect	top2_or_local_probe	cross,animal	insect	cross	cross,animal	0	0	0	1	0.7289065619215371	0.7163214258137077	0.012585136107829409	0.2298217828051778	0.9437257723304636	0.944818571090276	0.0010927987598123856	0	0	0.15	0.7	0.1
baseline_plus_assembly_kmer	leave_species_out	horse	vertebrate	top2_or_local_probe	animal,cross	cross	animal	animal,cross	0	1	1	1	0.6549795460156311	0.6258040598702477	0.029175486145383456	0.2497982201398914	0.8925601404845789	0.8925601404845789	0.0	0	0	0.15	0.7	0.1
baseline_plus_assembly_kmer	leave_species_out	human	vertebrate	top2_or_local_probe	human_h0_ntv2_500m,animal	human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv2_500m,animal	1	1	1	1	0.7241296893670243	0.3785892817610317	0.3455404076059926	0.1868709131500339	0.961411324419745	0.961411324419745	0.0	0	0	0.15	0.7	0.1
baseline_plus_assembly_kmer	leave_species_out	lizard	vertebrate	top2_or_local_probe	animal,animal	animal	animal	animal,animal	1	1	1	1	0.6153695462202879	0.6153695462202879	0.0	0.2324519535608171	0.2416400416987031	0.2416400416987031	0.0	1	1	0.15	0.7	0.1
baseline_plus_assembly_kmer	leave_species_out	maize	plant	top2_or_local_probe	plant,cross	cross	plant	plant,cross	0	1	1	1	0.8184852465376724	0.7305519429609719	0.08793330357670048	0.137818734563425	0.9629892479990332	0.9629892479990332	0.0	0	0	0.15	0.7	0.1
baseline_plus_assembly_kmer	leave_species_out	mouse	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.2956250324281063	0.2925445045996508	0.0030805278284554705	0.1853724725619734	0.937559801228433	0.937559801228433	0.0	0	0	0.15	0.7	0.1
baseline_plus_assembly_kmer	leave_species_out	opossum	vertebrate	top2_or_local_probe	animal,cross	animal	animal	animal,cross	1	1	1	1	0.7299374922754939	0.7223414292850695	0.007596062990424368	0.2686119736515143	0.8811419601553324	0.8811419601553324	0.0	0	0	0.15	0.7	0.1
baseline_plus_assembly_kmer	leave_species_out	pig	vertebrate	top2_or_local_probe	animal,cross	animal	animal	animal,cross	1	1	1	1	0.6744841661086098	0.6366704501369771	0.037813715971632744	0.2548790518105793	0.8761131743803473	0.8761131743803473	0.0	0	0	0.15	0.7	0.1
baseline_plus_assembly_kmer	leave_species_out	red_flour_beetle	insect	top2_or_local_probe	animal,animal	insect	animal	animal,animal	0	0	0	0	0.6268355660746519	0.6268355660746519	0.0	0.2821648445784808	0.0044488885799382	0.0059299524368398	0.0014810638569016004	1	1	0.15	0.7	0.1
baseline_plus_assembly_kmer	leave_species_out	rice	plant	top2_or_local_probe	cross,plant	cross	cross	cross,plant	1	1	1	1	0.8202369643240621	0.800629019817516	0.019607944506546127	0.1036861369559892	0.8757886614942711	0.8757886614942711	0.0	0	0	0.15	0.7	0.1
baseline_plus_assembly_kmer	leave_species_out	sorghum	plant	top2_or_local_probe	cross,plant	cross	cross	cross,plant	1	1	1	1	0.8731335803910102	0.8586351847468865	0.014498395644123696	0.0841100630710287	0.9154621597006132	0.9154621597006132	0.0	0	0	0.15	0.7	0.1
baseline_plus_assembly_kmer	leave_species_out	soybean	plant	top2_or_local_probe	cross,cross	animal	cross	cross,cross	0	0	0	0	0.4168976011603572	0.4168976011603572	0.0	0.2998512342983222	0.4136761357660033	0.5650860204945004	0.1514098847284971	0	1	0.15	0.7	0.1
baseline_plus_assembly_kmer	leave_species_out	teosinte	plant	top2_or_local_probe	animal,animal	plant	animal	animal,animal	0	0	0	0	0.3839789792119114	0.3839789792119114	0.0	0.2730559458319131	0.8886845637016639	0.9308197551982428	0.04213519149657885	0	0	0.15	0.7	0.1
baseline_plus_assembly_kmer	leave_species_out	thale_cress	plant	top2_or_local_probe	cross,animal	cross	cross	cross,animal	1	1	1	1	0.7067006966880319	0.6995315638639105	0.00716913282412146	0.1904806382469227	0.7121875392581978	0.7121875392581978	0.0	0	0	0.15	0.7	0.1
baseline_plus_assembly_kmer	leave_species_out	western_clawed_frog	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.5239892899639362	0.5087803636973233	0.015208926266612965	0.2357460799438518	0.7676709570719781	0.7676709570719781	0.0	0	0	0.15	0.7	0.1
baseline_plus_assembly_kmer	leave_species_out	western_honey_bee	insect	top2_or_local_probe	insect,insect	insect	insect	insect,insect	1	1	1	1	0.1930678643397792	0.1930678643397792	0.0	0.3161290634539893	0.946524064171123	0.946524064171123	0.0	0	0	0.15	0.7	0.1
baseline_plus_assembly_kmer	leave_species_out	x_laevis	vertebrate	top2_or_local_probe	animal,animal	animal	animal	animal,animal	1	1	1	1	0.5404513276143246	0.5404513276143246	0.0	0.3021629409675671	0.4013777654205557	0.4013777654205557	0.0	1	1	0.15	0.7	0.1
baseline_plus_assembly_kmer	leave_species_out	zebrafish	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.3985117935219912	0.388226696288602	0.010285097233389162	0.228745323098003	0.8151318178516959	0.8151318178516959	0.0	0	0	0.15	0.7	0.1
baseline_plus_assembly_kmer	leave_species_out	brachypodium	plant	top2_or_local_probe	cross,plant	cross	cross	cross,plant	1	1	1	1	0.9006511661627106	0.8763348126552777	0.024316353507432886	0.0683448073433081	0.8175422271365038	0.8175422271365038	0.0	0	0	0.15	0.7	0.2
baseline_plus_assembly_kmer	leave_species_out	c_elegans	other	top2_or_local_probe	insect,insect	animal	insect	insect,insect	0	0	0	0	0.0947659949757308	0.0947659949757308	0.0	0.1545542303138776	0.8945547202059512	0.9053972034713066	0.010842483265355418	0	0	0.15	0.7	0.2
baseline_plus_assembly_kmer	leave_species_out	cattle	vertebrate	top2_or_local_probe	animal,cross	animal	animal	animal,cross	1	1	1	1	0.6934423233611056	0.6914943146733552	0.0019480086877503577	0.2612616023995853	0.9216935615407684	0.9216935615407684	0.0	0	0	0.15	0.7	0.2
baseline_plus_assembly_kmer	leave_species_out	chicken	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.603310338625995	0.5976360874158936	0.005674251210101455	0.2338916652922927	0.8516226680157541	0.8516226680157541	0.0	0	0	0.15	0.7	0.2
baseline_plus_assembly_kmer	leave_species_out	fruit_fly	insect	top2_or_local_probe	cross,animal	insect	cross	cross,animal	0	0	0	1	0.7289065619215371	0.7163214258137077	0.012585136107829409	0.2298217828051778	0.9437257723304636	0.944818571090276	0.0010927987598123856	0	0	0.15	0.7	0.2
baseline_plus_assembly_kmer	leave_species_out	horse	vertebrate	top2_or_local_probe	animal,cross	cross	animal	animal,cross	0	1	1	1	0.6549795460156311	0.6258040598702477	0.029175486145383456	0.2497982201398914	0.8925601404845789	0.8925601404845789	0.0	0	0	0.15	0.7	0.2
baseline_plus_assembly_kmer	leave_species_out	human	vertebrate	single_anchor	human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv2_500m,animal	1	1	1	1	0.7241296893670243	0.3785892817610317	0.3455404076059926	0.1868709131500339	0.961411324419745	0.961411324419745	0.0	0	0	0.15	0.7	0.2
baseline_plus_assembly_kmer	leave_species_out	lizard	vertebrate	top2_or_local_probe	animal,animal	animal	animal	animal,animal	1	1	1	1	0.6153695462202879	0.6153695462202879	0.0	0.2324519535608171	0.2416400416987031	0.2416400416987031	0.0	1	1	0.15	0.7	0.2
baseline_plus_assembly_kmer	leave_species_out	maize	plant	top2_or_local_probe	plant,cross	cross	plant	plant,cross	0	1	1	1	0.8184852465376724	0.7305519429609719	0.08793330357670048	0.137818734563425	0.9629892479990332	0.9629892479990332	0.0	0	0	0.15	0.7	0.2
baseline_plus_assembly_kmer	leave_species_out	mouse	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.2956250324281063	0.2925445045996508	0.0030805278284554705	0.1853724725619734	0.937559801228433	0.937559801228433	0.0	0	0	0.15	0.7	0.2
baseline_plus_assembly_kmer	leave_species_out	opossum	vertebrate	top2_or_local_probe	animal,cross	animal	animal	animal,cross	1	1	1	1	0.7299374922754939	0.7223414292850695	0.007596062990424368	0.2686119736515143	0.8811419601553324	0.8811419601553324	0.0	0	0	0.15	0.7	0.2
baseline_plus_assembly_kmer	leave_species_out	pig	vertebrate	top2_or_local_probe	animal,cross	animal	animal	animal,cross	1	1	1	1	0.6744841661086098	0.6366704501369771	0.037813715971632744	0.2548790518105793	0.8761131743803473	0.8761131743803473	0.0	0	0	0.15	0.7	0.2
baseline_plus_assembly_kmer	leave_species_out	red_flour_beetle	insect	top2_or_local_probe	animal,animal	insect	animal	animal,animal	0	0	0	0	0.6268355660746519	0.6268355660746519	0.0	0.2821648445784808	0.0044488885799382	0.0059299524368398	0.0014810638569016004	1	1	0.15	0.7	0.2
baseline_plus_assembly_kmer	leave_species_out	rice	plant	top2_or_local_probe	cross,plant	cross	cross	cross,plant	1	1	1	1	0.8202369643240621	0.800629019817516	0.019607944506546127	0.1036861369559892	0.8757886614942711	0.8757886614942711	0.0	0	0	0.15	0.7	0.2
baseline_plus_assembly_kmer	leave_species_out	sorghum	plant	top2_or_local_probe	cross,plant	cross	cross	cross,plant	1	1	1	1	0.8731335803910102	0.8586351847468865	0.014498395644123696	0.0841100630710287	0.9154621597006132	0.9154621597006132	0.0	0	0	0.15	0.7	0.2
baseline_plus_assembly_kmer	leave_species_out	soybean	plant	top2_or_local_probe	cross,cross	animal	cross	cross,cross	0	0	0	0	0.4168976011603572	0.4168976011603572	0.0	0.2998512342983222	0.4136761357660033	0.5650860204945004	0.1514098847284971	0	1	0.15	0.7	0.2
baseline_plus_assembly_kmer	leave_species_out	teosinte	plant	top2_or_local_probe	animal,animal	plant	animal	animal,animal	0	0	0	0	0.3839789792119114	0.3839789792119114	0.0	0.2730559458319131	0.8886845637016639	0.9308197551982428	0.04213519149657885	0	0	0.15	0.7	0.2
baseline_plus_assembly_kmer	leave_species_out	thale_cress	plant	top2_or_local_probe	cross,animal	cross	cross	cross,animal	1	1	1	1	0.7067006966880319	0.6995315638639105	0.00716913282412146	0.1904806382469227	0.7121875392581978	0.7121875392581978	0.0	0	0	0.15	0.7	0.2
baseline_plus_assembly_kmer	leave_species_out	western_clawed_frog	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.5239892899639362	0.5087803636973233	0.015208926266612965	0.2357460799438518	0.7676709570719781	0.7676709570719781	0.0	0	0	0.15	0.7	0.2
baseline_plus_assembly_kmer	leave_species_out	western_honey_bee	insect	top2_or_local_probe	insect,insect	insect	insect	insect,insect	1	1	1	1	0.1930678643397792	0.1930678643397792	0.0	0.3161290634539893	0.946524064171123	0.946524064171123	0.0	0	0	0.15	0.7	0.2
baseline_plus_assembly_kmer	leave_species_out	x_laevis	vertebrate	top2_or_local_probe	animal,animal	animal	animal	animal,animal	1	1	1	1	0.5404513276143246	0.5404513276143246	0.0	0.3021629409675671	0.4013777654205557	0.4013777654205557	0.0	1	1	0.15	0.7	0.2
baseline_plus_assembly_kmer	leave_species_out	zebrafish	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.3985117935219912	0.388226696288602	0.010285097233389162	0.228745323098003	0.8151318178516959	0.8151318178516959	0.0	0	0	0.15	0.7	0.2
baseline_plus_assembly_kmer	leave_species_out	brachypodium	plant	top2_or_local_probe	cross,plant	cross	cross	cross,plant	1	1	1	1	0.9006511661627106	0.8763348126552777	0.024316353507432886	0.0683448073433081	0.8175422271365038	0.8175422271365038	0.0	0	0	0.15	0.7	1.0
baseline_plus_assembly_kmer	leave_species_out	c_elegans	other	top2_or_local_probe	insect,insect	animal	insect	insect,insect	0	0	0	0	0.0947659949757308	0.0947659949757308	0.0	0.1545542303138776	0.8945547202059512	0.9053972034713066	0.010842483265355418	0	0	0.15	0.7	1.0
baseline_plus_assembly_kmer	leave_species_out	cattle	vertebrate	top2_or_local_probe	animal,cross	animal	animal	animal,cross	1	1	1	1	0.6934423233611056	0.6914943146733552	0.0019480086877503577	0.2612616023995853	0.9216935615407684	0.9216935615407684	0.0	0	0	0.15	0.7	1.0
baseline_plus_assembly_kmer	leave_species_out	chicken	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.603310338625995	0.5976360874158936	0.005674251210101455	0.2338916652922927	0.8516226680157541	0.8516226680157541	0.0	0	0	0.15	0.7	1.0
baseline_plus_assembly_kmer	leave_species_out	fruit_fly	insect	top2_or_local_probe	cross,animal	insect	cross	cross,animal	0	0	0	1	0.7289065619215371	0.7163214258137077	0.012585136107829409	0.2298217828051778	0.9437257723304636	0.944818571090276	0.0010927987598123856	0	0	0.15	0.7	1.0
baseline_plus_assembly_kmer	leave_species_out	horse	vertebrate	top2_or_local_probe	animal,cross	cross	animal	animal,cross	0	1	1	1	0.6549795460156311	0.6258040598702477	0.029175486145383456	0.2497982201398914	0.8925601404845789	0.8925601404845789	0.0	0	0	0.15	0.7	1.0
baseline_plus_assembly_kmer	leave_species_out	human	vertebrate	single_anchor	human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv2_500m,animal	1	1	1	1	0.7241296893670243	0.3785892817610317	0.3455404076059926	0.1868709131500339	0.961411324419745	0.961411324419745	0.0	0	0	0.15	0.7	1.0
baseline_plus_assembly_kmer	leave_species_out	lizard	vertebrate	top2_or_local_probe	animal,animal	animal	animal	animal,animal	1	1	1	1	0.6153695462202879	0.6153695462202879	0.0	0.2324519535608171	0.2416400416987031	0.2416400416987031	0.0	1	1	0.15	0.7	1.0
baseline_plus_assembly_kmer	leave_species_out	maize	plant	top2_or_local_probe	plant,cross	cross	plant	plant,cross	0	1	1	1	0.8184852465376724	0.7305519429609719	0.08793330357670048	0.137818734563425	0.9629892479990332	0.9629892479990332	0.0	0	0	0.15	0.7	1.0
baseline_plus_assembly_kmer	leave_species_out	mouse	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.2956250324281063	0.2925445045996508	0.0030805278284554705	0.1853724725619734	0.937559801228433	0.937559801228433	0.0	0	0	0.15	0.7	1.0
baseline_plus_assembly_kmer	leave_species_out	opossum	vertebrate	top2_or_local_probe	animal,cross	animal	animal	animal,cross	1	1	1	1	0.7299374922754939	0.7223414292850695	0.007596062990424368	0.2686119736515143	0.8811419601553324	0.8811419601553324	0.0	0	0	0.15	0.7	1.0
baseline_plus_assembly_kmer	leave_species_out	pig	vertebrate	top2_or_local_probe	animal,cross	animal	animal	animal,cross	1	1	1	1	0.6744841661086098	0.6366704501369771	0.037813715971632744	0.2548790518105793	0.8761131743803473	0.8761131743803473	0.0	0	0	0.15	0.7	1.0
baseline_plus_assembly_kmer	leave_species_out	red_flour_beetle	insect	top2_or_local_probe	animal,animal	insect	animal	animal,animal	0	0	0	0	0.6268355660746519	0.6268355660746519	0.0	0.2821648445784808	0.0044488885799382	0.0059299524368398	0.0014810638569016004	1	1	0.15	0.7	1.0
baseline_plus_assembly_kmer	leave_species_out	rice	plant	top2_or_local_probe	cross,plant	cross	cross	cross,plant	1	1	1	1	0.8202369643240621	0.800629019817516	0.019607944506546127	0.1036861369559892	0.8757886614942711	0.8757886614942711	0.0	0	0	0.15	0.7	1.0
baseline_plus_assembly_kmer	leave_species_out	sorghum	plant	top2_or_local_probe	cross,plant	cross	cross	cross,plant	1	1	1	1	0.8731335803910102	0.8586351847468865	0.014498395644123696	0.0841100630710287	0.9154621597006132	0.9154621597006132	0.0	0	0	0.15	0.7	1.0
baseline_plus_assembly_kmer	leave_species_out	soybean	plant	top2_or_local_probe	cross,cross	animal	cross	cross,cross	0	0	0	0	0.4168976011603572	0.4168976011603572	0.0	0.2998512342983222	0.4136761357660033	0.5650860204945004	0.1514098847284971	0	1	0.15	0.7	1.0
baseline_plus_assembly_kmer	leave_species_out	teosinte	plant	top2_or_local_probe	animal,animal	plant	animal	animal,animal	0	0	0	0	0.3839789792119114	0.3839789792119114	0.0	0.2730559458319131	0.8886845637016639	0.9308197551982428	0.04213519149657885	0	0	0.15	0.7	1.0
baseline_plus_assembly_kmer	leave_species_out	thale_cress	plant	top2_or_local_probe	cross,animal	cross	cross	cross,animal	1	1	1	1	0.7067006966880319	0.6995315638639105	0.00716913282412146	0.1904806382469227	0.7121875392581978	0.7121875392581978	0.0	0	0	0.15	0.7	1.0
baseline_plus_assembly_kmer	leave_species_out	western_clawed_frog	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.5239892899639362	0.5087803636973233	0.015208926266612965	0.2357460799438518	0.7676709570719781	0.7676709570719781	0.0	0	0	0.15	0.7	1.0
baseline_plus_assembly_kmer	leave_species_out	western_honey_bee	insect	top2_or_local_probe	insect,insect	insect	insect	insect,insect	1	1	1	1	0.1930678643397792	0.1930678643397792	0.0	0.3161290634539893	0.946524064171123	0.946524064171123	0.0	0	0	0.15	0.7	1.0
baseline_plus_assembly_kmer	leave_species_out	x_laevis	vertebrate	top2_or_local_probe	animal,animal	animal	animal	animal,animal	1	1	1	1	0.5404513276143246	0.5404513276143246	0.0	0.3021629409675671	0.4013777654205557	0.4013777654205557	0.0	1	1	0.15	0.7	1.0
baseline_plus_assembly_kmer	leave_species_out	zebrafish	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.3985117935219912	0.388226696288602	0.010285097233389162	0.228745323098003	0.8151318178516959	0.8151318178516959	0.0	0	0	0.15	0.7	1.0
baseline_plus_assembly_kmer	leave_species_out	brachypodium	plant	top2_or_local_probe	cross,plant	cross	cross	cross,plant	1	1	1	1	0.9006511661627106	0.8763348126552777	0.024316353507432886	0.0683448073433081	0.8175422271365038	0.8175422271365038	0.0	0	0	0.15	0.8	0.05
baseline_plus_assembly_kmer	leave_species_out	c_elegans	other	top2_or_local_probe	insect,insect	animal	insect	insect,insect	0	0	0	0	0.0947659949757308	0.0947659949757308	0.0	0.1545542303138776	0.8945547202059512	0.9053972034713066	0.010842483265355418	0	0	0.15	0.8	0.05
baseline_plus_assembly_kmer	leave_species_out	cattle	vertebrate	top2_or_local_probe	animal,cross	animal	animal	animal,cross	1	1	1	1	0.6934423233611056	0.6914943146733552	0.0019480086877503577	0.2612616023995853	0.9216935615407684	0.9216935615407684	0.0	0	0	0.15	0.8	0.05
baseline_plus_assembly_kmer	leave_species_out	chicken	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.603310338625995	0.5976360874158936	0.005674251210101455	0.2338916652922927	0.8516226680157541	0.8516226680157541	0.0	0	0	0.15	0.8	0.05
baseline_plus_assembly_kmer	leave_species_out	fruit_fly	insect	top2_or_local_probe	cross,animal	insect	cross	cross,animal	0	0	0	1	0.7289065619215371	0.7163214258137077	0.012585136107829409	0.2298217828051778	0.9437257723304636	0.944818571090276	0.0010927987598123856	0	0	0.15	0.8	0.05
baseline_plus_assembly_kmer	leave_species_out	horse	vertebrate	top2_or_local_probe	animal,cross	cross	animal	animal,cross	0	1	1	1	0.6549795460156311	0.6258040598702477	0.029175486145383456	0.2497982201398914	0.8925601404845789	0.8925601404845789	0.0	0	0	0.15	0.8	0.05
baseline_plus_assembly_kmer	leave_species_out	human	vertebrate	top2_or_local_probe	human_h0_ntv2_500m,animal	human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv2_500m,animal	1	1	1	1	0.7241296893670243	0.3785892817610317	0.3455404076059926	0.1868709131500339	0.961411324419745	0.961411324419745	0.0	0	0	0.15	0.8	0.05
baseline_plus_assembly_kmer	leave_species_out	lizard	vertebrate	top2_or_local_probe	animal,animal	animal	animal	animal,animal	1	1	1	1	0.6153695462202879	0.6153695462202879	0.0	0.2324519535608171	0.2416400416987031	0.2416400416987031	0.0	1	1	0.15	0.8	0.05
baseline_plus_assembly_kmer	leave_species_out	maize	plant	top2_or_local_probe	plant,cross	cross	plant	plant,cross	0	1	1	1	0.8184852465376724	0.7305519429609719	0.08793330357670048	0.137818734563425	0.9629892479990332	0.9629892479990332	0.0	0	0	0.15	0.8	0.05
baseline_plus_assembly_kmer	leave_species_out	mouse	vertebrate	top2_or_local_probe	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	0	1	1	1	0.2956250324281063	0.2925445045996508	0.0030805278284554705	0.1853724725619734	0.937559801228433	0.937559801228433	0.0	0	0	0.15	0.8	0.05
baseline_plus_assembly_kmer	leave_species_out	opossum	vertebrate	top2_or_local_probe	animal,cross	animal	animal	animal,cross	1	1	1	1	0.7299374922754939	0.7223414292850695	0.007596062990424368	0.2686119736515143	0.8811419601553324	0.8811419601553324	0.0	0	0	0.15	0.8	0.05
baseline_plus_assembly_kmer	leave_species_out	pig	vertebrate	top2_or_local_probe	animal,cross	animal	animal	animal,cross	1	1	1	1	0.6744841661086098	0.6366704501369771	0.037813715971632744	0.2548790518105793	0.8761131743803473	0.8761131743803473	0.0	0	0	0.15	0.8	0.05
baseline_plus_assembly_kmer	leave_species_out	red_flour_beetle	insect	top2_or_local_probe	animal,animal	insect	animal	animal,animal	0	0	0	0	0.6268355660746519	0.6268355660746519	0.0	0.2821648445784808	0.0044488885799382	0.0059299524368398	0.0014810638569016004	1	1	0.15	0.8	0.05
baseline_plus_assembly_kmer	leave_species_out	rice	plant	top2_or_local_probe	cross,plant	cross	cross	cross,plant	1	1	1	1	0.8202369643240621	0.800629019817516	0.019607944506546127	0.1036861369559892	0.8757886614942711	0.8757886614942711	0.0	0	0	0.15	0.8	0.05
baseline_plus_assembly_kmer	leave_species_out	sorghum	plant	top2_or_local_probe	cross,plant	cross	cross	cross,plant	1	1	1	1	0.8731335803910102	0.8586351847468865	0.014498395644123696	0.0841100630710287	0.9154621597006132	0.9154621597006132	0.0	0	0	0.15	0.8	0.05
baseline_plus_assembly_kmer	leave_species_out	soybean	plant	top2_or_local_probe	cross,cross	animal	cross	cross,cross	0	0	0	0	0.4168976011603572	0.4168976011603572	0.0	0.2998512342983222	0.4136761357660033	0.5650860204945004	0.1514098847284971	0	1	0.15	0.8	0.05
baseline_plus_assembly_kmer	leave_species_out	teosinte	plant	top2_or_local_probe	animal,animal	plant	animal	animal,animal	0	0	0	0	0.3839789792119114	0.3839789792119114	0.0	0.2730559458319131	0.8886845637016639	0.9308197551982428	0.04213519149657885	0	0	0.15	0.8	0.05
baseline_plus_assembly_kmer	leave_species_out	thale_cress	plant	top2_or_local_probe	cross,animal	cross	cross	cross,animal	1	1	1	1	0.7067006966880319	0.6995315638639105	0.00716913282412146	0.1904806382469227	0.7121875392581978	0.7121875392581978	0.0	0	0	0.15	0.8	0.05
