exp_id	model_key	window	stride	weight_mode	data_jsonl	model_dir	n_windows	variant	threshold	bp_tp	bp_fp	bp_fn	bp_tn	bp_precision	bp_recall	bp_f1	bp_positive_rate_true	bp_positive_rate_pred	bp_n	true_segments	pred_segments	segment_tp	segment_fp	segment_fn	segment_precision_iou50	segment_recall_iou50	segment_f1_iou50	mean_matched_iou	boundary_precision_100bp	boundary_recall_100bp	boundary_f1_100bp	median_boundary_error_bp	mean_pred_fragments_per_true_te	median_pred_fragments_per_true_te	split_true_te_rate	missed_true_te_rate	pred_short_fragment_rate	mean_pred_segment_len	chrom	path	species
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/mouse/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap100_min100	0.35	672566.0	67857.0	7849.0	482576.0	0.9083537383360593	0.988464393054239	0.9467173597552992	0.5528018081842762	0.60155518796797	1230848.0	1036.0	525.0	377.0	148.0	659.0	0.7180952380952381	0.3638996138996139	0.48302370275464457	0.8273544841473246	0.5161904761904762	0.26158301158301156	0.3472133247918001	18.5	0.9488416988416989	1.0	0.0	0.05115830115830116	0.0	1410.3295238095238	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/primary/mouse/summary_w4096_s2048.tsv	mouse
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/mouse/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap200_min100	0.35	673189.0	84324.0	7226.0	466109.0	0.8886830985078804	0.9893800107287463	0.9363319999332373	0.5528018081842762	0.615439924344842	1230848.0	1036.0	431.0	276.0	155.0	760.0	0.6403712296983759	0.26640926640926643	0.37627811860940696	0.8112140306761932	0.41067285382830626	0.17084942084942084	0.2413087934560327	22.0	0.9517374517374517	1.0	0.0	0.04826254826254826	0.0	1757.5707656612528	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/primary/mouse/summary_w4096_s2048.tsv	mouse
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/mouse/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	hmm_penalty2	0.35	670149.0	39919.0	10266.0	510514.0	0.9437814406507545	0.9849121492030599	0.9639082246960228	0.5528018081842762	0.5768933288269551	1230848.0	1036.0	761.0	637.0	124.0	399.0	0.8370565045992115	0.6148648648648649	0.7089593767390096	0.8636230799726536	0.6675427069645203	0.49034749034749037	0.565386755703951	8.5	0.9594594594594594	1.0	0.005791505791505791	0.04633204633204633	0.08672798948751642	933.072273324573	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/primary/mouse/summary_w4096_s2048.tsv	mouse
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/mouse/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	crf_style_penalty4	0.35	670200.0	39829.0	10215.0	510604.0	0.9439051081012184	0.9849871034589185	0.9640086188296688	0.5528018081842762	0.5768616433548253	1230848.0	1036.0	736.0	626.0	110.0	410.0	0.8505434782608695	0.6042471042471043	0.7065462753950338	0.8624209770156795	0.6752717391304348	0.4797297297297297	0.5609480812641084	9.0	0.9555984555984556	1.0	0.003861003861003861	0.04826254826254826	0.07065217391304347	964.7133152173913	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/primary/mouse/summary_w4096_s2048.tsv	mouse
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/western_clawed_frog/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	raw_threshold	0.35	350312.0	66433.0	18319.0	801928.0	0.8405907689354402	0.9503053188690044	0.8920873568838366	0.29800596931912254	0.3369019363100166	1236992.0	704.0	2436.0	251.0	2185.0	453.0	0.10303776683087028	0.3565340909090909	0.15987261146496815	0.8382820603507054	0.07594417077175698	0.2627840909090909	0.11783439490445863	13.5	1.1022727272727273	1.0	0.05823863636363636	0.07670454545454546	0.854679802955665	171.07758620689654	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/primary/western_clawed_frog/summary_w4096_s2048.tsv	western_clawed_frog
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/western_clawed_frog/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap50_min80	0.35	350207.0	72527.0	18424.0	795834.0	0.8284334829940341	0.950020481185793	0.8850707322158547	0.29800596931912254	0.34174351976407286	1236992.0	704.0	324.0	196.0	128.0	508.0	0.6049382716049383	0.2784090909090909	0.3813229571984436	0.8121252086898214	0.39814814814814814	0.18323863636363635	0.2509727626459144	23.25	0.9133522727272727	1.0	0.002840909090909091	0.08948863636363637	0.0	1304.7345679012346	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/primary/western_clawed_frog/summary_w4096_s2048.tsv	western_clawed_frog
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/western_clawed_frog/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap100_min100	0.35	350248.0	75121.0	18383.0	793240.0	0.8233980379388249	0.9501317035192374	0.8822367758186398	0.29800596931912254	0.3438736871378311	1236992.0	704.0	284.0	166.0	118.0	538.0	0.5845070422535211	0.23579545454545456	0.3360323886639676	0.8012668130586834	0.3591549295774648	0.14488636363636365	0.2064777327935223	30.25	0.9048295454545454	1.0	0.0	0.09517045454545454	0.0	1497.7781690140846	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/primary/western_clawed_frog/summary_w4096_s2048.tsv	western_clawed_frog
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/western_clawed_frog/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap200_min100	0.35	350509.0	82268.0	18122.0	786093.0	0.8099067187027037	0.9508397286175063	0.8747329699728479	0.29800596931912254	0.3498624081643212	1236992.0	704.0	251.0	140.0	111.0	564.0	0.5577689243027888	0.19886363636363635	0.2931937172774869	0.7878118823167118	0.33067729083665337	0.11789772727272728	0.17382198952879582	35.5	0.9105113636363636	1.0	0.0	0.08948863636363637	0.0	1724.211155378486	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/primary/western_clawed_frog/summary_w4096_s2048.tsv	western_clawed_frog
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/western_clawed_frog/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	hmm_penalty2	0.35	346566.0	43967.0	22065.0	824394.0	0.8874179646790412	0.9401433954279482	0.9130201115964404	0.29800596931912254	0.31571182352028143	1236992.0	704.0	364.0	265.0	99.0	439.0	0.728021978021978	0.37642045454545453	0.49625468164794007	0.8502098076398067	0.5604395604395604	0.2897727272727273	0.38202247191011235	12.0	0.9076704545454546	1.0	0.009943181818181818	0.10227272727272728	0.0576923076923077	1072.892857142857	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/primary/western_clawed_frog/summary_w4096_s2048.tsv	western_clawed_frog
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/western_clawed_frog/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	crf_style_penalty4	0.35	346549.0	44348.0	22082.0	824013.0	0.8865481188139075	0.9400972788506663	0.9125377866253781	0.29800596931912254	0.31600608573054634	1236992.0	704.0	349.0	256.0	93.0	448.0	0.7335243553008596	0.36363636363636365	0.4862298195631529	0.8457711834012258	0.5558739255014327	0.2755681818181818	0.36847103513770174	13.0	0.90625	1.0	0.009943181818181818	0.10369318181818182	0.04297994269340974	1120.0487106017192	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/primary/western_clawed_frog/summary_w4096_s2048.tsv	western_clawed_frog
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/zebrafish/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	raw_threshold	0.35	424567.0	105228.0	14115.0	686938.0	0.8013797789711115	0.9678240730187243	0.8767724995017951	0.35640631499584025	0.4304308899230449	1230848.0	1533.0	4964.0	693.0	4271.0	840.0	0.1396051571313457	0.4520547945205479	0.21332922887486527	0.7974258267602249	0.10737308622078968	0.3476842791911285	0.16407572725873482	19.0	1.2667971298108285	1.0	0.08806262230919765	0.038486627527723416	0.8138597904915391	106.72743755036261	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/primary/zebrafish/summary_w4096_s2048.tsv	zebrafish
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/zebrafish/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap50_min80	0.35	424147.0	113693.0	14535.0	678473.0	0.7886118548267143	0.9668666596760295	0.8686890822736202	0.35640631499584025	0.43696703410981697	1230848.0	1533.0	807.0	486.0	321.0	1047.0	0.6022304832713755	0.31702544031311153	0.4153846153846154	0.7771078562860868	0.4114002478314746	0.21656881930854532	0.2837606837606837	27.25	0.9308545335942596	1.0	0.001304631441617743	0.07045009784735812	0.0	666.4684014869888	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/primary/zebrafish/summary_w4096_s2048.tsv	zebrafish
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/zebrafish/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap100_min100	0.35	424169.0	123737.0	14513.0	668429.0	0.7741638164210649	0.9669168098987422	0.8598705842763139	0.35640631499584025	0.4451451357113145	1230848.0	1533.0	694.0	382.0	312.0	1151.0	0.5504322766570605	0.2491846053489889	0.34306241580601704	0.7711123012127198	0.3414985590778098	0.15459882583170254	0.21284238886394252	33.5	0.9269406392694064	1.0	0.0006523157208088715	0.07371167645140247	0.0	789.4899135446686	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/primary/zebrafish/summary_w4096_s2048.tsv	zebrafish
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/zebrafish/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap200_min100	0.35	425722.0	143950.0	12960.0	648216.0	0.7473107331938379	0.9704569597111348	0.84438996622218	0.35640631499584025	0.46282887895174707	1230848.0	1533.0	612.0	292.0	320.0	1241.0	0.477124183006536	0.19047619047619047	0.27226107226107227	0.7676713361088287	0.29411764705882354	0.11741682974559686	0.16783216783216784	32.75	0.9360730593607306	1.0	0.0	0.0639269406392694	0.0	930.8366013071894	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/primary/zebrafish/summary_w4096_s2048.tsv	zebrafish
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/zebrafish/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	hmm_penalty2	0.35	417103.0	70420.0	21579.0	721746.0	0.8555555327646079	0.9508094701856925	0.9006710177552486	0.35640631499584025	0.3960870879263727	1230848.0	1533.0	999.0	717.0	282.0	816.0	0.7177177177177178	0.46771037181996084	0.566350710900474	0.8133580414910836	0.5595595595595596	0.36464448793215914	0.44154818325434436	15.5	0.9269406392694064	1.0	0.009784735812133072	0.08610567514677103	0.13213213213213212	488.011011011011	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/primary/zebrafish/summary_w4096_s2048.tsv	zebrafish
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/zebrafish/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	crf_style_penalty4	0.35	417080.0	70971.0	21602.0	721195.0	0.8545828202380489	0.950757040407402	0.9001082296626968	0.35640631499584025	0.3965160604721298	1230848.0	1533.0	948.0	690.0	258.0	843.0	0.7278481012658228	0.4500978473581213	0.5562273276904474	0.812867875633784	0.560126582278481	0.34637964774951074	0.42805320435308336	16.0	0.9217221135029354	1.0	0.007827788649706457	0.08871493803000652	0.11708860759493671	514.8217299578059	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/primary/zebrafish/summary_w4096_s2048.tsv	zebrafish
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_stress/lizard/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	raw_threshold	0.35	64147.0	520769.0	724.0	663640.0	0.10966873875906968	0.9888393889411293	0.19744008421221107	0.051926709784836066	0.46820248463114755	1249280.0	405.0	5192.0	125.0	5067.0	280.0	0.024075500770416022	0.30864197530864196	0.044666785778095415	0.7810831019475288	0.018682588597842834	0.23950617283950618	0.03466142576380203	17.0	1.0617283950617284	1.0	0.03209876543209877	0.0049382716049382715	0.7372881355932204	112.65716486902927	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/stress/lizard/summary_w4096_s2048.tsv	lizard
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_stress/lizard/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap50_min80	0.35	63931.0	533258.0	940.0	651151.0	0.10705321096001433	0.985509703873842	0.19312751110171283	0.051926709784836066	0.4780265432889344	1249280.0	405.0	1135.0	83.0	1052.0	322.0	0.07312775330396476	0.20493827160493827	0.1077922077922078	0.7449726902377946	0.05110132158590308	0.14320987654320988	0.07532467532467532	27.0	0.9777777777777777	1.0	0.0	0.022222222222222223	0.0	526.1577092511013	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/stress/lizard/summary_w4096_s2048.tsv	lizard
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_stress/lizard/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap100_min100	0.35	63517.0	548585.0	1354.0	635824.0	0.10376865293692882	0.9791278074948745	0.1876500244470607	0.051926709784836066	0.48996381915983606	1249280.0	405.0	893.0	49.0	844.0	356.0	0.054871220604703244	0.12098765432098765	0.07550077041602465	0.7400231141949013	0.0335946248600224	0.07407407407407407	0.04622496147919877	36.0	0.9679012345679012	1.0	0.0	0.03209876543209877	0.0	685.4445688689809	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/stress/lizard/summary_w4096_s2048.tsv	lizard
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_stress/lizard/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap200_min100	0.35	63798.0	586554.0	1073.0	597855.0	0.09809764558269983	0.9834594811240769	0.178400303122243	0.051926709784836066	0.5205814549180328	1249280.0	405.0	718.0	32.0	686.0	373.0	0.04456824512534819	0.07901234567901234	0.05699020480854853	0.7082282397847043	0.022284122562674095	0.03950617283950617	0.028495102404274265	53.75	0.9777777777777777	1.0	0.0	0.022222222222222223	0.0	905.7827298050138	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/stress/lizard/summary_w4096_s2048.tsv	lizard
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_stress/lizard/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	hmm_penalty2	0.35	63855.0	482408.0	1016.0	702001.0	0.11689424324913093	0.9843381480168333	0.20897217304224608	0.051926709784836066	0.4372622630635246	1249280.0	405.0	1483.0	132.0	1351.0	273.0	0.08900876601483479	0.32592592592592595	0.13983050847457626	0.7830533381164492	0.06608226567768037	0.2419753086419753	0.10381355932203389	15.5	0.9901234567901235	1.0	0.0024691358024691358	0.012345679012345678	0.1294672960215779	368.3499662845583	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/stress/lizard/summary_w4096_s2048.tsv	lizard
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_stress/lizard/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	crf_style_penalty4	0.35	63846.0	482326.0	1025.0	702083.0	0.11689724116212476	0.9841994111390298	0.20897383653850876	0.051926709784836066	0.4371894211065574	1249280.0	405.0	1431.0	126.0	1305.0	279.0	0.0880503144654088	0.3111111111111111	0.1372549019607843	0.7830889231883896	0.0649895178197065	0.22962962962962963	0.10130718954248365	15.5	0.9876543209876543	1.0	0.0024691358024691358	0.014814814814814815	0.11390635918937804	381.67155835080365	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/stress/lizard/summary_w4096_s2048.tsv	lizard
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_stress/red_flour_beetle/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	raw_threshold	0.35	0.0	68430.0	1161.0	1183785.0	0.0	0.0	0.0	0.0009262982536764705	0.0545965456495098	1253376.0	5.0	1784.0	0.0	1784.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	0.0	0.0	0.0	1.0	0.8951793721973094	38.35762331838565	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/stress/red_flour_beetle/summary_w4096_s2048.tsv	red_flour_beetle
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_stress/red_flour_beetle/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap50_min80	0.35	0.0	70442.0	1161.0	1181773.0	0.0	0.0	0.0	0.0009262982536764705	0.05620181015114379	1253376.0	5.0	200.0	0.0	200.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	0.0	0.0	0.0	1.0	0.0	352.21	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/stress/red_flour_beetle/summary_w4096_s2048.tsv	red_flour_beetle
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_stress/red_flour_beetle/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap100_min100	0.35	0.0	71748.0	1161.0	1180467.0	0.0	0.0	0.0	0.0009262982536764705	0.05724379595588235	1253376.0	5.0	182.0	0.0	182.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	0.0	0.0	0.0	1.0	0.0	394.2197802197802	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/stress/red_flour_beetle/summary_w4096_s2048.tsv	red_flour_beetle
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_stress/red_flour_beetle/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap200_min100	0.35	0.0	77347.0	1161.0	1174868.0	0.0	0.0	0.0	0.0009262982536764705	0.06171093111723856	1253376.0	5.0	178.0	0.0	178.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	0.0	0.0	0.0	1.0	0.0	434.53370786516854	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/stress/red_flour_beetle/summary_w4096_s2048.tsv	red_flour_beetle
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_stress/red_flour_beetle/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	hmm_penalty2	0.35	0.0	49393.0	1161.0	1202822.0	0.0	0.0	0.0	0.0009262982536764705	0.0394079669628268	1253376.0	5.0	163.0	0.0	163.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	0.0	0.0	0.0	1.0	0.18404907975460122	303.02453987730064	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/stress/red_flour_beetle/summary_w4096_s2048.tsv	red_flour_beetle
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_stress/red_flour_beetle/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	crf_style_penalty4	0.35	0.0	49015.0	1161.0	1203200.0	0.0	0.0	0.0	0.0009262982536764705	0.03910638148488562	1253376.0	5.0	152.0	0.0	152.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	0.0	0.0	0.0	1.0	0.13157894736842105	322.4671052631579	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/stress/red_flour_beetle/summary_w4096_s2048.tsv	red_flour_beetle
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_stress/western_honey_bee/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	raw_threshold	0.35	0.0	3155.0	0.0	1231789.0	0.0	0.0	0.0	0.0	0.002554771714344942	1234944.0	0.0	166.0	0.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.9216867469879518	19.00602409638554	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/stress/western_honey_bee/summary_w4096_s2048.tsv	western_honey_bee
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_stress/western_honey_bee/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap50_min80	0.35	0.0	2842.0	0.0	1232102.0	0.0	0.0	0.0	0.0	0.0023013189262023215	1234944.0	0.0	15.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	189.46666666666667	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/stress/western_honey_bee/summary_w4096_s2048.tsv	western_honey_bee
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_stress/western_honey_bee/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap100_min100	0.35	0.0	2693.0	0.0	1232251.0	0.0	0.0	0.0	0.0	0.0021806656820066335	1234944.0	0.0	12.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	224.41666666666666	WEIGHTED_MEAN	reports/tefm_lock/PIPE-TEFM-LOCK-20260619/segment_multi_species/stress/western_honey_bee/summary_w4096_s2048.tsv	western_honey_bee
