panel	variant	exp_id	seed	window	max_eval_samples	n_bp	token_label_mode	threshold	postprocess_family	bp_tp	bp_fp	bp_fn	bp_tn	bp_precision	bp_recall	bp_f1	bp_positive_rate_true	bp_positive_rate_pred	bp_n	pred_true_backed_rate	short_pred_segments	short_true_backed_rate	short_mean_best_iou	mean_fragments_per_true	split_true_rate	missed_true_rate	deleted_baseline_fragments	deleted_true_backed_fragments	deleted_false_fragments	deleted_true_backed_fraction	overmerge_rate	iou_threshold	boundary_tol_bp	true_segments	pred_segments	segment_tp	segment_fp	segment_fn	segment_precision	segment_recall	segment_f1	mean_matched_iou	boundary_precision	boundary_recall	boundary_f1	median_boundary_error_bp	gap	min_len	hmm_penalty	rescue_threshold	rescue_max_len	short_cutoff	delta_segment_vs_raw_t050	delta_boundary_vs_raw_t050	delta_missed_vs_raw_t050	strict_guardrail_safe
human_test	hmm_p1_rescue_t0.50_max300	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt		hmm_rescue_short	54999	3746	16885	88210	0.9362328708826283	0.7651076734739303	0.8420641664561469	0.4387451171875	0.358551025390625	163840	0.8715753424657534	425	0.8447058823529412	0.01615004519549971	2.2172131147540983	0.0860655737704918	0.28688524590163933	0	0	0	0.0	0.032534246575342464	0.8	5	244	584	95	489	149	0.16267123287671234	0.38934426229508196	0.22946859903381644	0.9412742398966742	0.07705479452054795	0.18442622950819673	0.10869565217391305	4.0			1.0	0.5	300		0.07527698226734938	0.03234834678469149	0.0	True
human_test	hmm_p1_rescue_t0.60_max80	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt		hmm_rescue_short	54472	3673	17412	88283	0.9368303379482329	0.7577764175616271	0.8378438655992126	0.4387451171875	0.354888916015625	163840	0.9095022624434389	62	0.8225806451612904	0.10398822916221415	0.9549180327868853	0.040983606557377046	0.28688524590163933	363	308	55	0.8484848484848485	0.08597285067873303	0.8	5	244	221	95	126	149	0.4298642533936652	0.38934426229508196	0.4086021505376344	0.9412742398966742	0.20361990950226244	0.18442622950819673	0.19354838709677422	4.0			1.0	0.6	80		0.2544105337711673	0.11720108170755265	0.0	False
human_test	hmm_p1_rescue_t0.60_max150	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt		hmm_rescue_short	54472	3673	17412	88283	0.9368303379482329	0.7577764175616271	0.8378438655992126	0.4387451171875	0.354888916015625	163840	0.9095022624434389	62	0.8225806451612904	0.10398822916221415	0.9549180327868853	0.040983606557377046	0.28688524590163933	363	308	55	0.8484848484848485	0.08597285067873303	0.8	5	244	221	95	126	149	0.4298642533936652	0.38934426229508196	0.4086021505376344	0.9412742398966742	0.20361990950226244	0.18442622950819673	0.19354838709677422	4.0			1.0	0.6	150		0.2544105337711673	0.11720108170755265	0.0	False
human_test	hmm_p1_rescue_t0.60_max300	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt		hmm_rescue_short	54472	3673	17412	88283	0.9368303379482329	0.7577764175616271	0.8378438655992126	0.4387451171875	0.354888916015625	163840	0.9095022624434389	62	0.8225806451612904	0.10398822916221415	0.9549180327868853	0.040983606557377046	0.28688524590163933	363	308	55	0.8484848484848485	0.08597285067873303	0.8	5	244	221	95	126	149	0.4298642533936652	0.38934426229508196	0.4086021505376344	0.9412742398966742	0.20361990950226244	0.18442622950819673	0.19354838709677422	4.0			1.0	0.6	300		0.2544105337711673	0.11720108170755265	0.0	False
human_test	hmm_p1_rescue_t0.70_max80	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt		hmm_rescue_short	54451	3669	17433	88287	0.9368719889883	0.7574842802292583	0.8376819174794622	0.4387451171875	0.354736328125	163840	0.9191919191919192	39	0.8205128205128205	0.16463378009126972	0.8770491803278688	0.03278688524590164	0.29098360655737704	386	327	59	0.8471502590673575	0.09595959595959595	0.8	5	244	198	95	103	149	0.4797979797979798	0.38934426229508196	0.4298642533936652	0.9412742398966742	0.22727272727272727	0.18442622950819673	0.20361990950226244	4.0			1.0	0.7	80		0.2756726366271981	0.12727260411304087	0.0040983606557377095	False
human_test	hmm_p1_rescue_t0.70_max150	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt		hmm_rescue_short	54451	3669	17433	88287	0.9368719889883	0.7574842802292583	0.8376819174794622	0.4387451171875	0.354736328125	163840	0.9191919191919192	39	0.8205128205128205	0.16463378009126972	0.8770491803278688	0.03278688524590164	0.29098360655737704	386	327	59	0.8471502590673575	0.09595959595959595	0.8	5	244	198	95	103	149	0.4797979797979798	0.38934426229508196	0.4298642533936652	0.9412742398966742	0.22727272727272727	0.18442622950819673	0.20361990950226244	4.0			1.0	0.7	150		0.2756726366271981	0.12727260411304087	0.0040983606557377095	False
human_test	hmm_p1_rescue_t0.70_max300	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt		hmm_rescue_short	54451	3669	17433	88287	0.9368719889883	0.7574842802292583	0.8376819174794622	0.4387451171875	0.354736328125	163840	0.9191919191919192	39	0.8205128205128205	0.16463378009126972	0.8770491803278688	0.03278688524590164	0.29098360655737704	386	327	59	0.8471502590673575	0.09595959595959595	0.8	5	244	198	95	103	149	0.4797979797979798	0.38934426229508196	0.4298642533936652	0.9412742398966742	0.22727272727272727	0.18442622950819673	0.20361990950226244	4.0			1.0	0.7	300		0.2756726366271981	0.12727260411304087	0.0040983606557377095	False
human_test	lenadaptive_raw0.20_hmm1_cut80	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.2	length_adaptive	54696	4029	17188	87927	0.9313920817369093	0.7608925491068944	0.8375533079649948	0.4387451171875	0.358428955078125	163840	0.6887550200803213	339	0.5693215339233039	0.02054739056697148	1.5450819672131149	0.14344262295081966	0.27049180327868855	454	386	68	0.8502202643171806	0.03815261044176707	0.8	5	244	498	94	404	150	0.18875502008032127	0.38524590163934425	0.25336927223719674	0.9395788233123433	0.08835341365461848	0.18032786885245902	0.11859838274932613	4.25			1.0			80	0.09917765547072968	0.04225107736010457	-0.016393442622950782	False
human_test	lenadaptive_raw0.20_hmm1_cut150	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.2	length_adaptive	53980	4002	17904	87954	0.9309785795591735	0.7509320572032719	0.8313184359262625	0.4387451171875	0.35389404296875	163840	0.6843177189409368	339	0.5693215339233039	0.02054739056697148	1.5204918032786885	0.13524590163934427	0.29508196721311475	444	388	56	0.8738738738738738	0.038696537678207736	0.8	5	244	491	91	400	153	0.18533604887983707	0.3729508196721312	0.24761904761904763	0.9386778779227876	0.08961303462321792	0.18032786885245902	0.11972789115646257	4.0			1.0			150	0.09342743085258057	0.043380585767241006	0.008196721311475419	False
human_test	lenadaptive_raw0.20_hmm1_cut300	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.2	length_adaptive	52988	4611	18896	87345	0.9199465268494245	0.7371320460742307	0.8184549323077162	0.4387451171875	0.351556396484375	163840	0.676829268292683	339	0.5693215339233039	0.02054739056697148	1.5163934426229508	0.14344262295081966	0.29918032786885246	442	406	36	0.918552036199095	0.03861788617886179	0.8	5	244	492	90	402	154	0.18292682926829268	0.36885245901639346	0.24456521739130435	0.939606396960195	0.08739837398373984	0.1762295081967213	0.11684782608695651	4.25			1.0			300	0.09037360062483729	0.04050052069773495	0.012295081967213128	False
human_test	lenadaptive_raw0.30_hmm1_cut80	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.3	length_adaptive	55010	4006	16874	87950	0.932120103022909	0.7652606977908853	0.840488922841864	0.4387451171875	0.360205078125	163840	0.7186440677966102	431	0.6357308584686775	0.015821236398059883	1.8688524590163935	0.13934426229508196	0.2827868852459016	395	347	48	0.8784810126582279	0.03220338983050847	0.8	5	244	590	94	496	150	0.15932203389830507	0.38524590163934425	0.2254196642685851	0.9402580549992106	0.07288135593220339	0.1762295081967213	0.10311750599520385	4.25			1.0			80	0.07122804750211803	0.026770200605982286	-0.0040983606557377095	False
human_test	lenadaptive_raw0.30_hmm1_cut150	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.3	length_adaptive	54691	4065	17193	87891	0.9308155762815712	0.7608229925991876	0.8372780159216167	0.4387451171875	0.3586181640625	163840	0.7193877551020408	431	0.6357308584686775	0.015821236398059883	1.8647540983606556	0.13524590163934427	0.28688524590163933	378	348	30	0.9206349206349206	0.03231292517006803	0.8	5	244	588	91	497	153	0.15476190476190477	0.3729508196721312	0.21875000000000003	0.9393038750828869	0.07142857142857142	0.1721311475409836	0.10096153846153846	4.5			1.0			150	0.06455838323353297	0.0246142330723169	0.0	False
human_test	lenadaptive_raw0.30_hmm1_cut300	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.3	length_adaptive	54889	4247	16995	87709	0.9281824945887446	0.7635774303043793	0.837872080598382	0.4387451171875	0.3609375	163840	0.7174280879864636	431	0.6357308584686775	0.015821236398059883	1.8770491803278688	0.14344262295081966	0.2827868852459016	364	343	21	0.9423076923076923	0.032148900169204735	0.8	5	244	591	93	498	151	0.15736040609137056	0.38114754098360654	0.22275449101796407	0.9382723990267683	0.07106598984771574	0.1721311475409836	0.10059880239520957	4.5			1.0			300	0.06856287425149701	0.024251497005988013	-0.0040983606557377095	False
human_test	lenadaptive_raw0.40_hmm1_cut80	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.4	length_adaptive	56820	3982	15064	87974	0.9345087332653531	0.790440153580769	0.856458104095383	0.4387451171875	0.37110595703125	163840	0.8347509113001215	664	0.8087349397590361	0.01144072060393355	2.9508196721311477	0.13524590163934427	0.29098360655737704	78	68	10	0.8717948717948718	0.023086269744835967	0.8	5	244	823	94	729	150	0.11421628189550426	0.38524590163934425	0.17619493908153702	0.9409553003962358	0.053462940461725394	0.18032786885245902	0.08247422680412371	4.0			1.0			80	0.022003322315069962	0.006126921414902148	0.0040983606557377095	False
human_test	lenadaptive_raw0.40_hmm1_cut150	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.4	length_adaptive	56637	3964	15247	87992	0.934588538142935	0.7878943853986979	0.8549949050835944	0.4387451171875	0.369879150390625	163840	0.8331318016928658	669	0.8071748878923767	0.011554180252795195	2.959016393442623	0.13934426229508196	0.29098360655737704	61	57	4	0.9344262295081968	0.022974607013301087	0.8	5	244	827	95	732	149	0.11487303506650544	0.38934426229508196	0.17740429505135388	0.9394285565173157	0.05441354292623942	0.18442622950819673	0.08403361344537816	4.0			1.0			150	0.023212678284886823	0.007686308056156596	0.0040983606557377095	False
human_test	lenadaptive_raw0.40_hmm1_cut300	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.4	length_adaptive	56342	4062	15542	87894	0.9327527978279584	0.7837905514439931	0.851808176100629	0.4387451171875	0.3686767578125	163840	0.8327316486161251	672	0.8065476190476191	0.011578669493113872	2.9672131147540983	0.14344262295081966	0.29098360655737704	74	72	2	0.972972972972973	0.021660649819494584	0.8	5	244	831	97	734	147	0.11672683513838748	0.3975409836065574	0.18046511627906978	0.9375945956448736	0.05415162454873646	0.18442622950819673	0.08372093023255814	4.5			1.0			300	0.026273499512602716	0.007373624843336576	0.0040983606557377095	False
human_test	lenadaptive_raw0.50_hmm1_cut80	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.5	length_adaptive	54899	3740	16985	88216	0.9362199218949846	0.763716543319793	0.8412157244317094	0.4387451171875	0.357904052734375	163840	0.879154078549849	503	0.8588469184890656	0.013541087607578117	2.5163934426229506	0.0942622950819672	0.28688524590163933	0	0	0	0.0	0.028700906344410877	0.8	5	244	662	95	567	149	0.14350453172205438	0.38934426229508196	0.2097130242825607	0.9412742398966742	0.06797583081570997	0.18442622950819673	0.09933774834437085	4.0			1.0			80	0.055521407516093635	0.022990442955149293	0.0	True
human_test	lenadaptive_raw0.50_hmm1_cut150	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.5	length_adaptive	54861	3721	17023	88235	0.9364821958963504	0.7631879138612209	0.8410007204942284	0.4387451171875	0.35755615234375	163840	0.8644793152639088	547	0.8409506398537477	0.016410684680754843	2.6147540983606556	0.11065573770491803	0.28688524590163933	0	0	0	0.0	0.02710413694721826	0.8	5	244	701	96	605	148	0.1369472182596291	0.39344262295081966	0.2031746031746032	0.9394068944926858	0.06419400855920114	0.18442622950819673	0.09523809523809525	4.0			1.0			150	0.04898298640813614	0.018890789848873685	0.0	True
human_test	lenadaptive_raw0.50_hmm1_cut300	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.5	length_adaptive	54796	3703	17088	88253	0.9366997726456863	0.7622836792610317	0.8405390273271822	0.4387451171875	0.357049560546875	163840	0.8618421052631579	607	0.8401976935749588	0.015141413826503572	2.8114754098360657	0.13114754098360656	0.28688524590163933	0	0	0	0.0	0.02368421052631579	0.8	5	244	760	98	662	146	0.12894736842105264	0.4016393442622951	0.19521912350597612	0.9380191695047326	0.060526315789473685	0.1885245901639344	0.09163346613545817	4.0			1.0			300	0.041027506739509056	0.015286160746236607	0.0	True
human_test	lenadaptive_raw0.60_hmm1_cut80	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.6	length_adaptive	53976	3617	17908	88339	0.9371972288298925	0.7508764119971064	0.8337542575129173	0.4387451171875	0.351519775390625	163840	0.9144981412639405	110	0.8727272727272727	0.053198099069535536	1.139344262295082	0.05737704918032787	0.28688524590163933	421	361	60	0.8574821852731591	0.07063197026022305	0.8	5	244	269	96	173	148	0.35687732342007433	0.39344262295081966	0.3742690058479532	0.9409433158051365	0.17100371747211895	0.1885245901639344	0.1793372319688109	4.0			1.0			80	0.22007738908148614	0.10298992657958934	0.0	False
human_test	lenadaptive_raw0.60_hmm1_cut150	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.6	length_adaptive	53801	3514	18083	88442	0.9386896972869232	0.7484419342273663	0.8328392634617915	0.4387451171875	0.349822998046875	163840	0.8338461538461538	175	0.7314285714285714	0.05933561673863485	1.2418032786885247	0.09016393442622951	0.28688524590163933	440	375	65	0.8522727272727273	0.05846153846153846	0.8	5	244	325	97	228	147	0.29846153846153844	0.3975409836065574	0.34094903339191557	0.9399951139617061	0.14461538461538462	0.19262295081967212	0.16520210896309315	4.0			1.0			150	0.1867574166254485	0.08885480357387159	0.0	False
human_test	lenadaptive_raw0.60_hmm1_cut300	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.6	length_adaptive	53361	3444	18523	88512	0.9393715341959334	0.7423209615491625	0.8293016497136507	0.4387451171875	0.346710205078125	163840	0.8379629629629629	284	0.778169014084507	0.03883164102347192	1.610655737704918	0.13934426229508196	0.28688524590163933	474	405	69	0.8544303797468354	0.041666666666666664	0.8	5	244	432	97	335	147	0.22453703703703703	0.3975409836065574	0.28698224852071	0.9402869782534082	0.1087962962962963	0.19262295081967212	0.1390532544378698	3.5			1.0			300	0.13279063175424297	0.06270594904864825	0.0	False
human_test	lenadaptive_raw0.70_hmm1_cut80	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.7	length_adaptive	53786	3590	18098	88366	0.9374302844394868	0.7482332647042458	0.8322141420393007	0.4387451171875	0.3501953125	163840	0.9245283018867925	53	0.8679245283018868	0.09572304229470323	0.9344262295081968	0.045081967213114756	0.29098360655737704	473	406	67	0.8583509513742071	0.08962264150943396	0.8	5	244	212	96	116	148	0.4528301886792453	0.39344262295081966	0.42105263157894735	0.9420911582540361	0.2169811320754717	0.1885245901639344	0.20175438596491227	4.0			1.0			80	0.26686101481248026	0.12540708057569072	0.0040983606557377095	False
human_test	lenadaptive_raw0.70_hmm1_cut150	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.7	length_adaptive	53515	3387	18369	88569	0.9404766089065411	0.7444633019865339	0.8310685944124361	0.4387451171875	0.34730224609375	163840	0.8127340823970037	118	0.635593220338983	0.08629734334496458	1.0204918032786885	0.0942622950819672	0.29098360655737704	503	425	78	0.8449304174950298	0.07116104868913857	0.8	5	244	267	96	171	148	0.3595505617977528	0.39344262295081966	0.37573385518590996	0.9438095214400928	0.18352059925093633	0.20081967213114754	0.19178082191780824	3.0			1.0			150	0.2215422384194429	0.11543351652858667	0.0040983606557377095	False
human_test	lenadaptive_raw0.70_hmm1_cut300	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.7	length_adaptive	52743	3238	19141	88718	0.9421589467855165	0.7337237771965945	0.8249794705353302	0.4387451171875	0.341680908203125	163840	0.7865853658536586	182	0.6538461538461539	0.062443340757122004	1.1844262295081966	0.14344262295081966	0.29098360655737704	555	470	85	0.8468468468468469	0.054878048780487805	0.8	5	244	328	98	230	146	0.29878048780487804	0.4016393442622951	0.34265734265734266	0.9394105332472824	0.14634146341463414	0.19672131147540983	0.1678321678321678	3.25			1.0			300	0.1884657258908756	0.09148486244294625	0.0040983606557377095	False
human_test	lenadaptive_raw0.80_hmm1_cut80	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.8	length_adaptive	53690	3572	18194	88384	0.9376200621703747	0.746897779756274	0.8314620661886546	0.4387451171875	0.34949951171875	163840	0.9289340101522843	38	0.868421052631579	0.1196052837901236	0.8811475409836066	0.028688524590163935	0.29918032786885246	487	418	69	0.8583162217659137	0.09644670050761421	0.8	5	244	197	96	101	148	0.4873096446700508	0.39344262295081966	0.43537414965986393	0.9420920559400431	0.233502538071066	0.1885245901639344	0.20861678004535145	4.0			1.0			80	0.2811825328933969	0.13226947465612987	0.012295081967213128	False
human_test	lenadaptive_raw0.80_hmm1_cut150	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.8	length_adaptive	53304	3243	18580	88713	0.9426494774258581	0.7415280173613044	0.8300799651174562	0.4387451171875	0.345135498046875	163840	0.8207171314741036	106	0.6320754716981132	0.11284537970192124	0.9754098360655737	0.0860655737704918	0.29918032786885246	524	442	82	0.8435114503816794	0.07569721115537849	0.8	5	244	251	94	157	150	0.3745019920318725	0.38524590163934425	0.37979797979797975	0.9479430092991576	0.199203187250996	0.20491803278688525	0.20202020202020202	3.0			1.0			150	0.22560636303151269	0.12567289663098047	0.012295081967213128	False
human_test	lenadaptive_raw0.80_hmm1_cut300	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.8	length_adaptive	52363	3016	19521	88940	0.9455389226963289	0.728437482610873	0.8229100366956617	0.4387451171875	0.338006591796875	163840	0.7774294670846394	176	0.6306818181818182	0.07513918859949074	1.1434426229508197	0.16393442622950818	0.29918032786885246	582	491	91	0.8436426116838488	0.05642633228840126	0.8	5	244	319	97	222	147	0.30407523510971785	0.3975409836065574	0.34458259325044405	0.9408851946600962	0.15047021943573669	0.19672131147540983	0.1705150976909414	3.5			1.0			300	0.190390976483977	0.09416779230171983	0.012295081967213128	False
human_test	hmm_p2	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt		hmm	54404	3678	17480	88278	0.9366757343066698	0.7568304490568137	0.8372035763199606	0.4387451171875	0.35450439453125	163840	0.9441340782122905	23	0.9565217391304348	0.2752679116127547	0.8319672131147541	0.028688524590163935	0.29098360655737704	403	340	63	0.8436724565756824	0.11731843575418995	0.8	5	244	179	90	89	154	0.5027932960893855	0.36885245901639346	0.425531914893617	0.9439298982921696	0.25139664804469275	0.18442622950819673	0.2127659574468085	3.5			2.0				0.27134029812715	0.13641865205758696	0.0040983606557377095	False
human_test	hmm_p2_rescue_t0.50_max80	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt		hmm_rescue_short	55046	3775	16838	88181	0.9358222403563353	0.7657615046463747	0.8422937148540607	0.4387451171875	0.359014892578125	163840	0.8745704467353952	426	0.8497652582159625	0.016070485013358685	2.2254098360655736	0.0860655737704918	0.28688524590163933	0	0	0	0.0	0.03608247422680412	0.8	5	244	582	90	492	154	0.15463917525773196	0.36885245901639346	0.21791767554479424	0.9439298982921696	0.07731958762886598	0.18442622950819673	0.10895883777239712	3.5			2.0	0.5	80		0.06372605877832718	0.03261153238317556	0.0	True
human_test	hmm_p2_rescue_t0.50_max150	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt		hmm_rescue_short	55046	3775	16838	88181	0.9358222403563353	0.7657615046463747	0.8422937148540607	0.4387451171875	0.359014892578125	163840	0.8745704467353952	426	0.8497652582159625	0.016070485013358685	2.2254098360655736	0.0860655737704918	0.28688524590163933	0	0	0	0.0	0.03608247422680412	0.8	5	244	582	90	492	154	0.15463917525773196	0.36885245901639346	0.21791767554479424	0.9439298982921696	0.07731958762886598	0.18442622950819673	0.10895883777239712	3.5			2.0	0.5	150		0.06372605877832718	0.03261153238317556	0.0	True
human_test	hmm_p2_rescue_t0.50_max300	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt		hmm_rescue_short	55046	3775	16838	88181	0.9358222403563353	0.7657615046463747	0.8422937148540607	0.4387451171875	0.359014892578125	163840	0.8745704467353952	426	0.8497652582159625	0.016070485013358685	2.2254098360655736	0.0860655737704918	0.28688524590163933	0	0	0	0.0	0.03608247422680412	0.8	5	244	582	90	492	154	0.15463917525773196	0.36885245901639346	0.21791767554479424	0.9439298982921696	0.07731958762886598	0.18442622950819673	0.10895883777239712	3.5			2.0	0.5	300		0.06372605877832718	0.03261153238317556	0.0	True
human_test	hmm_p2_rescue_t0.60_max80	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt		hmm_rescue_short	54431	3685	17453	88271	0.9365923325762269	0.7572060541984308	0.8374	0.4387451171875	0.3547119140625	163840	0.9234449760765551	53	0.8679245283018868	0.12020595320229457	0.930327868852459	0.040983606557377046	0.28688524590163933	373	316	57	0.8471849865951743	0.10047846889952153	0.8	5	244	209	90	119	154	0.430622009569378	0.36885245901639346	0.3973509933774834	0.9439298982921696	0.215311004784689	0.18442622950819673	0.1986754966887417	3.5			2.0	0.6	80		0.24315937661101636	0.12232819129952015	0.0	False
human_test	hmm_p2_rescue_t0.60_max150	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt		hmm_rescue_short	54431	3685	17453	88271	0.9365923325762269	0.7572060541984308	0.8374	0.4387451171875	0.3547119140625	163840	0.9234449760765551	53	0.8679245283018868	0.12020595320229457	0.930327868852459	0.040983606557377046	0.28688524590163933	373	316	57	0.8471849865951743	0.10047846889952153	0.8	5	244	209	90	119	154	0.430622009569378	0.36885245901639346	0.3973509933774834	0.9439298982921696	0.215311004784689	0.18442622950819673	0.1986754966887417	3.5			2.0	0.6	150		0.24315937661101636	0.12232819129952015	0.0	False
human_test	hmm_p2_rescue_t0.60_max300	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt		hmm_rescue_short	54431	3685	17453	88271	0.9365923325762269	0.7572060541984308	0.8374	0.4387451171875	0.3547119140625	163840	0.9234449760765551	53	0.8679245283018868	0.12020595320229457	0.930327868852459	0.040983606557377046	0.28688524590163933	373	316	57	0.8471849865951743	0.10047846889952153	0.8	5	244	209	90	119	154	0.430622009569378	0.36885245901639346	0.3973509933774834	0.9439298982921696	0.215311004784689	0.18442622950819673	0.1986754966887417	3.5			2.0	0.6	300		0.24315937661101636	0.12232819129952015	0.0	False
human_test	hmm_p2_rescue_t0.70_max80	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt		hmm_rescue_short	54405	3679	17479	88277	0.9366606982990152	0.7568443603583551	0.837206081496984	0.4387451171875	0.3545166015625	163840	0.9392265193370166	25	0.92	0.25324861623516914	0.8360655737704918	0.028688524590163935	0.29098360655737704	401	339	62	0.8453865336658354	0.11602209944751381	0.8	5	244	181	90	91	154	0.4972375690607735	0.36885245901639346	0.4235294117647059	0.9439298982921696	0.24861878453038674	0.18442622950819673	0.21176470588235294	3.5			2.0	0.7	80		0.26933779499823884	0.1354174004931314	0.0040983606557377095	False
human_test	hmm_p2_rescue_t0.70_max150	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt		hmm_rescue_short	54405	3679	17479	88277	0.9366606982990152	0.7568443603583551	0.837206081496984	0.4387451171875	0.3545166015625	163840	0.9392265193370166	25	0.92	0.25324861623516914	0.8360655737704918	0.028688524590163935	0.29098360655737704	401	339	62	0.8453865336658354	0.11602209944751381	0.8	5	244	181	90	91	154	0.4972375690607735	0.36885245901639346	0.4235294117647059	0.9439298982921696	0.24861878453038674	0.18442622950819673	0.21176470588235294	3.5			2.0	0.7	150		0.26933779499823884	0.1354174004931314	0.0040983606557377095	False
human_test	hmm_p2_rescue_t0.70_max300	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt		hmm_rescue_short	54405	3679	17479	88277	0.9366606982990152	0.7568443603583551	0.837206081496984	0.4387451171875	0.3545166015625	163840	0.9392265193370166	25	0.92	0.25324861623516914	0.8360655737704918	0.028688524590163935	0.29098360655737704	401	339	62	0.8453865336658354	0.11602209944751381	0.8	5	244	181	90	91	154	0.4972375690607735	0.36885245901639346	0.4235294117647059	0.9439298982921696	0.24861878453038674	0.18442622950819673	0.21176470588235294	3.5			2.0	0.7	300		0.26933779499823884	0.1354174004931314	0.0040983606557377095	False
human_test	lenadaptive_raw0.20_hmm2_cut80	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.2	length_adaptive	54903	4154	16981	87802	0.9296611747972298	0.7637721885259585	0.8385914266730818	0.4387451171875	0.360455322265625	163840	0.6868686868686869	339	0.5693215339233039	0.02054739056697148	1.540983606557377	0.14344262295081966	0.27049180327868855	418	357	61	0.854066985645933	0.04242424242424243	0.8	5	244	495	89	406	155	0.1797979797979798	0.36475409836065575	0.24086603518267932	0.9421690724434997	0.08888888888888889	0.18032786885245902	0.11907983761840325	4.0			2.0			80	0.08667441841621226	0.04273253222918169	-0.016393442622950782	False
human_test	lenadaptive_raw0.20_hmm2_cut150	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.2	length_adaptive	54281	4115	17603	87841	0.9295328447153914	0.7551193589672249	0.8332975130488178	0.4387451171875	0.3564208984375	163840	0.6830265848670757	339	0.5693215339233039	0.02054739056697148	1.5204918032786885	0.13524590163934427	0.29098360655737704	409	358	51	0.8753056234718827	0.04294478527607362	0.8	5	244	489	88	401	156	0.17995910020449898	0.36065573770491804	0.24010914051841747	0.9403768149666983	0.08997955010224949	0.18032786885245902	0.12005457025920874	4.0			2.0			150	0.08591752375195041	0.043707264869987175	0.0040983606557377095	False
human_test	lenadaptive_raw0.20_hmm2_cut300	PIPE-TEFM-CAP-POSTPROC-20260701	42	4096	40	163840	single_nt	0.2	length_adaptive	53647	4752	18237	87204	0.9186287436428706	0.746299593789995	0.8235456659733043	0.4387451171875	0.356439208984375	163840	0.676829268292683	339	0.5693215339233039	0.02054739056697148	1.5245901639344261	0.14344262295081966	0.29098360655737704	389	357	32	0.9177377892030848	0.042682926829268296	0.8	5	244	492	88	404	156	0.17886178861788618	0.36065573770491804	0.23913043478260868	0.9406392463718004	0.08739837398373984	0.1762295081967213	0.11684782608695651	4.0			2.0			300	0.08493881801614162	0.04050052069773495	0.0040983606557377095	False
