source	species	model	te_f1	distance_bucket	label_jaccard	repeat_library_completeness	ucsc_te_bp_log10	self_ucsc_bp_ratio_log	class_entropy	gc	train_clade_covered	kingdom_plant	stress_panel	insect_panel	path
extend_transfer	red_flour_beetle		0.0009354346720894764	0.9	0.027167	0.29354	5.254876634206766	1.004254993521776	0.38039598211210046	0.35283729296530075	0.0	0.0	1.0	1.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/cross_kingdom_pu/red_flour_beetle.json
extend_transfer	soybean		0.219718379238161	1.25	0.121572	0.122064	8.608306218531684	-0.8992367578779318	0.17392699985914958	0.33065787447666023	0.0	1.0	1.0	0.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/cross_kingdom_pu/soybean.json
extend_transfer	teosinte		0.8171599879434643	1.2	0.086856	0.088019	9.40885472713007	-0.993955514543429	0.6973316816662691	0.4395222981770833	0.0	1.0	0.0	0.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/cross_kingdom_pu/teosinte.json
extend_transfer	western_honey_bee		0.0001546104427147966	0.9	0.020425	0.982865	4.955033170333894	1.6821794829942562	-0.0	0.3753426136544884	0.0	0.0	1.0	1.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/cross_kingdom_pu/western_honey_bee.json
extend_transfer	cattle	TFREPAIR_invert_boost_animal_4096_seed42	0.9216935615407685	0.28	0.48001	0.488924	9.101775014949785	-0.29456695170425834	0.5026184117689	0.441201171875	1.0	0.0	0.0	0.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/invert_boost/cattle.json
extend_transfer	horse	TFREPAIR_invert_boost_animal_4096_seed42	0.8913728851560259	0.28	0.791397	0.812579	9.026699378784475	-0.07606022944133566	0.5590335596041941	0.5219681309917154	1.0	0.0	0.0	0.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/invert_boost/horse.json
extend_transfer	lizard	TFREPAIR_invert_boost_animal_4096_seed42	0.24163994447685527	0.5	0.038956	0.053715	7.983968523314736	-0.3639181796590216	0.5667695928828661	0.4049650383467576	1.0	0.0	1.0	0.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/invert_boost/lizard.json
extend_transfer	opossum	TFREPAIR_invert_boost_animal_4096_seed42	0.8811419601553324	0.35	0.387702	0.396173	9.273598589520779	-0.37880048273767486	0.4931961307204842	0.42751062526527384	1.0	0.0	0.0	0.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/invert_boost/opossum.json
extend_transfer	pig	TFREPAIR_invert_boost_animal_4096_seed42	0.8761131743803473	0.28	0.582164	0.594998	9.032045335315601	-0.20968427520846328	0.5146315299426227	0.53280517578125	1.0	0.0	0.0	0.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/invert_boost/pig.json
extend_transfer	red_flour_beetle	TFREPAIR_invert_boost_animal_4096_seed42	0.004448888579938293	0.9	0.027167	0.29354	5.254876634206766	1.004254993521776	0.38039598211210046	0.35283729296530075	0.0	0.0	1.0	1.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/invert_boost/red_flour_beetle.json
extend_transfer	soybean	TFREPAIR_invert_boost_animal_4096_seed42	0.5650860204945004	1.25	0.121572	0.122064	8.608306218531684	-0.8992367578779318	0.17392699985914958	0.33065787447666023	0.0	1.0	1.0	0.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/invert_boost/soybean.json
extend_transfer	teosinte	TFREPAIR_invert_boost_animal_4096_seed42	0.8886845637016639	1.2	0.086856	0.088019	9.40885472713007	-0.993955514543429	0.6973316816662691	0.4395222981770833	0.0	1.0	0.0	0.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/invert_boost/teosinte.json
extend_transfer	western_honey_bee	TFREPAIR_invert_boost_animal_4096_seed42	0.052179883281840034	0.9	0.020425	0.982865	4.955033170333894	1.6821794829942562	-0.0	0.3753426136544884	0.0	0.0	1.0	1.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/invert_boost/western_honey_bee.json
extend_transfer	cattle		0.7746728847039254	0.28	0.48001	0.488924	9.101775014949785	-0.29456695170425834	0.5026184117689	0.441201171875	0.0	0.0	0.0	0.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/plant_from_invert_pu_tv/cattle.json
extend_transfer	horse		0.7397846072501153	0.28	0.791397	0.812579	9.026699378784475	-0.07606022944133566	0.5590335596041941	0.5219681309917154	0.0	0.0	0.0	0.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/plant_from_invert_pu_tv/horse.json
extend_transfer	lizard		0.16478326991453718	0.5	0.038956	0.053715	7.983968523314736	-0.3639181796590216	0.5667695928828661	0.4049650383467576	0.0	0.0	1.0	0.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/plant_from_invert_pu_tv/lizard.json
extend_transfer	opossum		0.7665483580219882	0.35	0.387702	0.396173	9.273598589520779	-0.37880048273767486	0.4931961307204842	0.42751062526527384	0.0	0.0	0.0	0.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/plant_from_invert_pu_tv/opossum.json
extend_transfer	pig		0.6813609318671622	0.28	0.582164	0.594998	9.032045335315601	-0.20968427520846328	0.5146315299426227	0.53280517578125	0.0	0.0	0.0	0.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/plant_from_invert_pu_tv/pig.json
extend_transfer	red_flour_beetle		0.0011023449800563795	0.9	0.027167	0.29354	5.254876634206766	1.004254993521776	0.38039598211210046	0.35283729296530075	0.0	0.0	1.0	1.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/plant_from_invert_pu_tv/red_flour_beetle.json
extend_transfer	soybean		0.29043941020534336	1.25	0.121572	0.122064	8.608306218531684	-0.8992367578779318	0.17392699985914958	0.33065787447666023	0.0	1.0	1.0	0.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/plant_from_invert_pu_tv/soybean.json
extend_transfer	teosinte		0.8536246361328441	1.2	0.086856	0.088019	9.40885472713007	-0.993955514543429	0.6973316816662691	0.4395222981770833	0.0	1.0	0.0	0.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/plant_from_invert_pu_tv/teosinte.json
extend_transfer	western_honey_bee		0.00025644486435416386	0.9	0.020425	0.982865	4.955033170333894	1.6821794829942562	-0.0	0.3753426136544884	0.0	0.0	1.0	1.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/cross_eval/plant_from_invert_pu_tv/western_honey_bee.json
extend_transfer	lizard	anchor_insect_anchor	0.05078931756036417	0.5	0.038956	0.053715	7.983968523314736	-0.3639181796590216	0.5667695928828661	0.4049650383467576	0.0	0.0	1.0	0.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/stress_anchor/insect_anchor/lizard.json
extend_transfer	red_flour_beetle	anchor_insect_anchor	0.0031733938188719074	0.9	0.027167	0.29354	5.254876634206766	1.004254993521776	0.38039598211210046	0.35283729296530075	1.0	0.0	1.0	1.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/stress_anchor/insect_anchor/red_flour_beetle.json
extend_transfer	western_honey_bee	anchor_insect_anchor	0.0013024687703510746	0.9	0.020425	0.982865	4.955033170333894	1.6821794829942562	-0.0	0.3753426136544884	1.0	0.0	1.0	1.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/stress_anchor/insect_anchor/western_honey_bee.json
extend_transfer	x_laevis	anchor_insect_anchor	0.14315529878385921	0.58	0.000194	0.000194	8.377652577559846	-3.6232965958865218	0.14092435803879808	0.37935993204752366	0.0	0.0	1.0	0.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/stress_anchor/insect_anchor/x_laevis.json
extend_transfer	lizard	TFREPAIR_invert_boost_animal_4096_seed42	0.24164004169870312	0.5	0.038956	0.053715	7.983968523314736	-0.3639181796590216	0.5667695928828661	0.4049650383467576	1.0	0.0	1.0	0.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/stress_anchor/invert_boost/lizard.json
extend_transfer	red_flour_beetle	TFREPAIR_invert_boost_animal_4096_seed42	0.004448912369259727	0.9	0.027167	0.29354	5.254876634206766	1.004254993521776	0.38039598211210046	0.35283729296530075	0.0	0.0	1.0	1.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/stress_anchor/invert_boost/red_flour_beetle.json
extend_transfer	western_honey_bee	TFREPAIR_invert_boost_animal_4096_seed42	0.052179883281840034	0.9	0.020425	0.982865	4.955033170333894	1.6821794829942562	-0.0	0.3753426136544884	0.0	0.0	1.0	1.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/stress_anchor/invert_boost/western_honey_bee.json
extend_transfer	x_laevis	TFREPAIR_invert_boost_animal_4096_seed42	0.40137759810717816	0.58	0.000194	0.000194	8.377652577559846	-3.6232965958865218	0.14092435803879808	0.37935993204752366	1.0	0.0	1.0	0.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/stress_anchor/invert_boost/x_laevis.json
extend_transfer	lizard	anchor_vertebrate_anchor	0.274563160933669	0.5	0.038956	0.053715	7.983968523314736	-0.3639181796590216	0.5667695928828661	0.4049650383467576	0.0	0.0	1.0	0.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/stress_anchor/vertebrate_anchor/lizard.json
extend_transfer	red_flour_beetle	anchor_vertebrate_anchor	0.004226139076547976	0.9	0.027167	0.29354	5.254876634206766	1.004254993521776	0.38039598211210046	0.35283729296530075	0.0	0.0	1.0	1.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/stress_anchor/vertebrate_anchor/red_flour_beetle.json
extend_transfer	western_honey_bee	anchor_vertebrate_anchor	0.08449759695987481	0.9	0.020425	0.982865	4.955033170333894	1.6821794829942562	-0.0	0.3753426136544884	0.0	0.0	1.0	1.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/stress_anchor/vertebrate_anchor/western_honey_bee.json
extend_transfer	x_laevis	anchor_vertebrate_anchor	0.4111231485950374	0.58	0.000194	0.000194	8.377652577559846	-3.6232965958865218	0.14092435803879808	0.37935993204752366	0.0	0.0	1.0	0.0	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/stress_anchor/vertebrate_anchor/x_laevis.json
calib_json	western_honey_bee	direct_western_honey_bee_4096	0.0	0.9	0.020425	0.982865	4.955033170333894	1.6821794829942562	-0.0	0.3753426136544884	0.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/direct_species/direct_honeybee/western_honey_bee.json
calib_json	red_flour_beetle	direct_red_flour_beetle_4096	0.0	0.9	0.027167	0.29354	5.254876634206766	1.004254993521776	0.38039598211210046	0.35283729296530075	0.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/direct_species/direct_beetle/red_flour_beetle.json
calib_json	thale_cress	plant_supervised_4096	0.6974776069597389	1.25	0.043011	0.043145	7.447932540451805	-1.3348837532454814	0.5750924525650837	0.37194986979166667	1.0	1.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/plant_fine/thale_cress.json
calib_json	rice	plant_supervised_4096	0.8707687905287769	1.2	0.042709	0.042814	8.176930876230262	-1.344116021434893	0.3898410147927084	0.4368538411458333	1.0	1.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/plant_fine/rice.json
calib_json	sorghum	plant_supervised_4096	0.9087078620701827	1.2	0.057919	0.05798	8.620727936447597	-1.228939555640864	0.3764499737832796	0.4409488932291667	1.0	1.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/plant_fine/sorghum.json
calib_json	brachypodium	plant_supervised_4096	0.7765195434514967	1.2	0.101164	0.1029	7.643041066433577	-0.9206109317487544	0.06583511724192198	0.45643717447916665	1.0	1.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/plant_fine/brachypodium.json
calib_json	maize	plant_supervised_4096	0.9619894139220538	1.2	0.095466	0.095627	9.25065286834475	-1.0118103771989704	0.24379523200914857	0.4714225260416667	1.0	1.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/plant_fine/maize.json
calib_json	teosinte	plant_supervised_4096	0.9308197551982428	1.2	0.086856	0.088019	9.40885472713007	-0.993955514543429	0.6973316816662691	0.4395222981770833	1.0	1.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/cross_eval/teosinte.json
calib_json	pig	plant_supervised_4096	0.08568053441470792	0.28	0.582164	0.594998	9.032045335315601	-0.20968427520846328	0.5146315299426227	0.53280517578125	0.0	0.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/cross_eval/pig.json
calib_json	lizard	plant_supervised_4096	0.15060947596156826	0.5	0.038956	0.053715	7.983968523314736	-0.3639181796590216	0.5667695928828661	0.4049650383467576	0.0	0.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/cross_eval/lizard.json
calib_json	human	plant_supervised_4096	0.1214275571269181	0.1	0.948128	0.966802	9.155181875350673	-0.005903571159263742	0.572086638754498	0.55045654296875	0.0	0.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/cross_eval/human.json
calib_json	red_flour_beetle	plant_supervised_4096	0.002370929625562839	0.9	0.027167	0.29354	5.254876634206766	1.004254993521776	0.38039598211210046	0.35283729296530075	0.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/cross_eval/red_flour_beetle.json
calib_json	horse	plant_supervised_4096	0.10256021541050382	0.28	0.791397	0.812579	9.026699378784475	-0.07606022944133566	0.5590335596041941	0.5219681309917154	0.0	0.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/cross_eval/horse.json
calib_json	cattle	plant_supervised_4096	0.08588097700685454	0.28	0.48001	0.488924	9.101775014949785	-0.29456695170425834	0.5026184117689	0.441201171875	0.0	0.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/cross_eval/cattle.json
calib_json	x_laevis	plant_supervised_4096	0.28555437575867654	0.58	0.000194	0.000194	8.377652577559846	-3.6232965958865218	0.14092435803879808	0.37935993204752366	0.0	0.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/cross_eval/x_laevis.json
calib_json	soybean	plant_supervised_4096	0.41155355059138393	1.25	0.121572	0.122064	8.608306218531684	-0.8992367578779318	0.17392699985914958	0.33065787447666023	1.0	1.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/cross_eval/soybean.json
calib_json	opossum	plant_supervised_4096	0.3131202191971405	0.35	0.387702	0.396173	9.273598589520779	-0.37880048273767486	0.4931961307204842	0.42751062526527384	0.0	0.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/cross_eval/opossum.json
calib_json	western_honey_bee	plant_supervised_4096	0.0003842421976866535	0.9	0.020425	0.982865	4.955033170333894	1.6821794829942562	-0.0	0.3753426136544884	0.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/cross_eval/western_honey_bee.json
calib_json	lizard	plant_supervised_4096	0.15060820211871995	0.5	0.038956	0.053715	7.983968523314736	-0.3639181796590216	0.5667695928828661	0.4049650383467576	0.0	0.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/stress_eval/lizard.json
calib_json	red_flour_beetle	plant_supervised_4096	0.002370929625562839	0.9	0.027167	0.29354	5.254876634206766	1.004254993521776	0.38039598211210046	0.35283729296530075	0.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/stress_eval/red_flour_beetle.json
calib_json	x_laevis	plant_supervised_4096	0.28555437575867654	0.58	0.000194	0.000194	8.377652577559846	-3.6232965958865218	0.14092435803879808	0.37935993204752366	0.0	0.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/stress_eval/x_laevis.json
calib_json	western_honey_bee	plant_supervised_4096	0.00038424162543143403	0.9	0.020425	0.982865	4.955033170333894	1.6821794829942562	-0.0	0.3753426136544884	0.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/stress_eval/western_honey_bee.json
calib_json	teosinte	plant_supervised_4096	0.9308197551982428	1.2	0.086856	0.088019	9.40885472713007	-0.993955514543429	0.6973316816662691	0.4395222981770833	1.0	1.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/plant_eval/teosinte.json
calib_json	soybean	plant_supervised_4096	0.41155355059138393	1.25	0.121572	0.122064	8.608306218531684	-0.8992367578779318	0.17392699985914958	0.33065787447666023	1.0	1.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/plant_eval/soybean.json
calib_json	red_flour_beetle	direct_western_honey_bee_4096	0.0	0.9	0.027167	0.29354	5.254876634206766	1.004254993521776	0.38039598211210046	0.35283729296530075	0.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/direct_honeybee/cross_eval/red_flour_beetle.json
calib_json	western_honey_bee	direct_western_honey_bee_4096	0.0	0.9	0.020425	0.982865	4.955033170333894	1.6821794829942562	-0.0	0.3753426136544884	0.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/direct_honeybee/cross_eval/western_honey_bee.json
calib_json	red_flour_beetle	direct_western_honey_bee_4096	0.0	0.9	0.027167	0.29354	5.254876634206766	1.004254993521776	0.38039598211210046	0.35283729296530075	0.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/direct_honeybee/stress_eval/red_flour_beetle.json
calib_json	western_honey_bee	direct_western_honey_bee_4096	0.0	0.9	0.020425	0.982865	4.955033170333894	1.6821794829942562	-0.0	0.3753426136544884	0.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/direct_honeybee/stress_eval/western_honey_bee.json
calib_json	red_flour_beetle	direct_red_flour_beetle_4096	0.0	0.9	0.027167	0.29354	5.254876634206766	1.004254993521776	0.38039598211210046	0.35283729296530075	0.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/direct_beetle/stress_eval/red_flour_beetle.json
calib_json	western_honey_bee	direct_red_flour_beetle_4096	0.0	0.9	0.020425	0.982865	4.955033170333894	1.6821794829942562	-0.0	0.3753426136544884	0.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/direct_beetle/stress_eval/western_honey_bee.json
calib_json	red_flour_beetle	direct_red_flour_beetle_4096	0.0	0.9	0.027167	0.29354	5.254876634206766	1.004254993521776	0.38039598211210046	0.35283729296530075	0.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/direct_beetle/cross_eval/red_flour_beetle.json
calib_json	western_honey_bee	direct_red_flour_beetle_4096	0.0	0.9	0.020425	0.982865	4.955033170333894	1.6821794829942562	-0.0	0.3753426136544884	0.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/direct_beetle/cross_eval/western_honey_bee.json
calib_json	lizard	cross_supervised_4096	0.2400378125654802	0.5	0.038956	0.053715	7.983968523314736	-0.3639181796590216	0.5667695928828661	0.4049650383467576	1.0	0.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/cross_supervised/stress_eval/lizard.json
calib_json	red_flour_beetle	cross_supervised_4096	0.00308713842548429	0.9	0.027167	0.29354	5.254876634206766	1.004254993521776	0.38039598211210046	0.35283729296530075	1.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/cross_supervised/stress_eval/red_flour_beetle.json
calib_json	x_laevis	cross_supervised_4096	0.3945827783795458	0.58	0.000194	0.000194	8.377652577559846	-3.6232965958865218	0.14092435803879808	0.37935993204752366	1.0	0.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/cross_supervised/stress_eval/x_laevis.json
calib_json	western_honey_bee	cross_supervised_4096	0.005289801490245151	0.9	0.020425	0.982865	4.955033170333894	1.6821794829942562	-0.0	0.3753426136544884	1.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/cross_supervised/stress_eval/western_honey_bee.json
calib_json	thale_cress	cross_supervised_4096	0.7121875392581978	1.25	0.043011	0.043145	7.447932540451805	-1.3348837532454814	0.5750924525650837	0.37194986979166667	1.0	1.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/cross_supervised/plant_fine/thale_cress.json
calib_json	rice	cross_supervised_4096	0.8757886614942711	1.2	0.042709	0.042814	8.176930876230262	-1.344116021434893	0.3898410147927084	0.4368538411458333	1.0	1.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/cross_supervised/plant_fine/rice.json
calib_json	sorghum	cross_supervised_4096	0.9154621597006131	1.2	0.057919	0.05798	8.620727936447597	-1.228939555640864	0.3764499737832796	0.4409488932291667	1.0	1.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/cross_supervised/plant_fine/sorghum.json
calib_json	brachypodium	cross_supervised_4096	0.8175422271365038	1.2	0.101164	0.1029	7.643041066433577	-0.9206109317487544	0.06583511724192198	0.45643717447916665	1.0	1.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/cross_supervised/plant_fine/brachypodium.json
calib_json	maize	cross_supervised_4096	0.9629892479990331	1.2	0.095466	0.095627	9.25065286834475	-1.0118103771989704	0.24379523200914857	0.4714225260416667	1.0	1.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/cross_supervised/plant_fine/maize.json
calib_json	teosinte	cross_supervised_4096	0.9299634062638151	1.2	0.086856	0.088019	9.40885472713007	-0.993955514543429	0.6973316816662691	0.4395222981770833	1.0	1.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/cross_supervised/cross_eval/teosinte.json
calib_json	pig	cross_supervised_4096	0.8761042913185231	0.28	0.582164	0.594998	9.032045335315601	-0.20968427520846328	0.5146315299426227	0.53280517578125	1.0	0.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/cross_supervised/cross_eval/pig.json
calib_json	lizard	cross_supervised_4096	0.24003800453783136	0.5	0.038956	0.053715	7.983968523314736	-0.3639181796590216	0.5667695928828661	0.4049650383467576	1.0	0.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/cross_supervised/cross_eval/lizard.json
calib_json	human	cross_supervised_4096	0.9023446184329426	0.1	0.948128	0.966802	9.155181875350673	-0.005903571159263742	0.572086638754498	0.55045654296875	1.0	0.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/cross_supervised/cross_eval/human.json
calib_json	red_flour_beetle	cross_supervised_4096	0.00308713842548429	0.9	0.027167	0.29354	5.254876634206766	1.004254993521776	0.38039598211210046	0.35283729296530075	1.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/cross_supervised/cross_eval/red_flour_beetle.json
calib_json	horse	cross_supervised_4096	0.8925601404845789	0.28	0.791397	0.812579	9.026699378784475	-0.07606022944133566	0.5590335596041941	0.5219681309917154	1.0	0.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/cross_supervised/cross_eval/horse.json
calib_json	cattle	cross_supervised_4096	0.9213113792693673	0.28	0.48001	0.488924	9.101775014949785	-0.29456695170425834	0.5026184117689	0.441201171875	1.0	0.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/cross_supervised/cross_eval/cattle.json
calib_json	x_laevis	cross_supervised_4096	0.3945827783795458	0.58	0.000194	0.000194	8.377652577559846	-3.6232965958865218	0.14092435803879808	0.37935993204752366	1.0	0.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/cross_supervised/cross_eval/x_laevis.json
calib_json	soybean	cross_supervised_4096	0.4136761357660033	1.25	0.121572	0.122064	8.608306218531684	-0.8992367578779318	0.17392699985914958	0.33065787447666023	1.0	1.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/cross_supervised/cross_eval/soybean.json
calib_json	opossum	cross_supervised_4096	0.8799647530707007	0.35	0.387702	0.396173	9.273598589520779	-0.37880048273767486	0.4931961307204842	0.42751062526527384	1.0	0.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/cross_supervised/cross_eval/opossum.json
calib_json	western_honey_bee	cross_supervised_4096	0.005289801490245151	0.9	0.020425	0.982865	4.955033170333894	1.6821794829942562	-0.0	0.3753426136544884	1.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/cross_supervised/cross_eval/western_honey_bee.json
calib_json	teosinte	cross_supervised_4096	0.9299634062638151	1.2	0.086856	0.088019	9.40885472713007	-0.993955514543429	0.6973316816662691	0.4395222981770833	1.0	1.0	0.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/cross_supervised/plant_eval/teosinte.json
calib_json	soybean	cross_supervised_4096	0.4136761357660033	1.25	0.121572	0.122064	8.608306218531684	-0.8992367578779318	0.17392699985914958	0.33065787447666023	1.0	1.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/cross_supervised/plant_eval/soybean.json
calib_json	lizard	TFREPAIR_invert_boost_animal_4096_seed42	0.24164004169870312	0.5	0.038956	0.053715	7.983968523314736	-0.3639181796590216	0.5667695928828661	0.4049650383467576	1.0	0.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/animal_invert_boost/stress_eval/lizard.json
calib_json	red_flour_beetle	TFREPAIR_invert_boost_animal_4096_seed42	0.004448888579938293	0.9	0.027167	0.29354	5.254876634206766	1.004254993521776	0.38039598211210046	0.35283729296530075	0.0	0.0	1.0	1.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/animal_invert_boost/stress_eval/red_flour_beetle.json
calib_json	x_laevis	TFREPAIR_invert_boost_animal_4096_seed42	0.40137759810717816	0.58	0.000194	0.000194	8.377652577559846	-3.6232965958865218	0.14092435803879808	0.37935993204752366	1.0	0.0	1.0	0.0	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/animal_invert_boost/stress_eval/x_laevis.json
