source	species	model	te_f1	target_kingdom	anchor_type	distance_mya	log_distance_mya	target_gc	same_kingdom_anchor	cross_anchor	plant_target	insect_target	vertebrate_target	label_jaccard	library_completeness	self_ucsc_ratio_log	path
calib_summary	x_laevis	plant_supervised_4096	0.28555437575867654	vertebrate	plant	370.0	2.568201724066995	0.3856893499332528	0.0	0.0	0.0	0.0	1.0	0.000194	0.000194	-3.6232965958865218	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/cross_eval/x_laevis.json
calib_summary	soybean	plant_supervised_4096	0.41155355059138393	plant	plant	1550.0	3.1903316981702914	0.33281741126935166	1.0	0.0	1.0	0.0	0.0	0.121572	0.122064	-0.8992367578779318	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/plant_eval/soybean.json
calib_summary	teosinte	plant_supervised_4096	0.9308197551982428	plant	plant	1500.0	3.1760912590556813	0.435516357421875	1.0	0.0	1.0	0.0	0.0	0.086856	0.088019	-0.993955514543429	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/plant_eval/teosinte.json
calib_summary	brachypodium	plant_supervised_4096	0.7765195434514967	plant	plant	1500.0	3.1760912590556813	0.455743408203125	1.0	0.0	1.0	0.0	0.0	0.101164	0.1029	-0.9206109317487544	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/plant_fine/brachypodium.json
calib_summary	maize	plant_supervised_4096	0.9619894139220538	plant	plant	1500.0	3.1760912590556813	0.475595703125	1.0	0.0	1.0	0.0	0.0	0.095466	0.095627	-1.0118103771989704	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/plant_fine/maize.json
calib_summary	rice	plant_supervised_4096	0.8707687905287769	plant	plant	1500.0	3.1760912590556813	0.435623779296875	1.0	0.0	1.0	0.0	0.0	0.042709	0.042814	-1.344116021434893	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/plant_fine/rice.json
calib_summary	sorghum	plant_supervised_4096	0.9087078620701827	plant	plant	1500.0	3.1760912590556813	0.443807373046875	1.0	0.0	1.0	0.0	0.0	0.057919	0.05798	-1.228939555640864	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/plant_fine/sorghum.json
calib_summary	thale_cress	plant_supervised_4096	0.6974776069597389	plant	plant	1550.0	3.1903316981702914	0.372218017578125	1.0	0.0	1.0	0.0	0.0	0.043011	0.043145	-1.3348837532454814	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/plant_fine/thale_cress.json
calib_summary	lizard	plant_supervised_4096	0.15060820211871995	vertebrate	plant	320.0	2.505149978319906	0.40405036669277106	0.0	0.0	0.0	0.0	1.0	0.038956	0.053715	-0.3639181796590216	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/stress_eval/lizard.json
calib_summary	red_flour_beetle	plant_supervised_4096	0.002370929625562839	insect	plant	820.0	2.9138138523837167	0.3398226403076848	0.0	0.0	0.0	1.0	0.0	0.027167	0.29354	1.004254993521776	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/stress_eval/red_flour_beetle.json
calib_summary	western_honey_bee	plant_supervised_4096	0.00038424162543143403	insect	plant	820.0	2.9138138523837167	0.3657441979287441	0.0	0.0	0.0	1.0	0.0	0.020425	0.982865	1.6821794829942562	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/stress_eval/western_honey_bee.json
calib_summary	x_laevis	plant_supervised_4096	0.28555437575867654	vertebrate	plant	370.0	2.568201724066995	0.3856893499332528	0.0	0.0	0.0	0.0	1.0	0.000194	0.000194	-3.6232965958865218	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/binary_eval/plant_supervised/stress_eval/x_laevis.json
calib_summary	red_flour_beetle	direct_red_flour_beetle_4096	0.0	insect	insect	820.0	2.9138138523837167	0.3398226403076848	1.0	0.0	0.0	1.0	0.0	0.027167	0.29354	1.004254993521776	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/direct_species/direct_beetle/red_flour_beetle.json
calib_summary	western_honey_bee	direct_western_honey_bee_4096	0.0	insect	insect	820.0	2.9138138523837167	0.3657441979287441	1.0	0.0	0.0	1.0	0.0	0.020425	0.982865	1.6821794829942562	reports/tefm_calib/PIPE-TEFM-CALIB-20260621/direct_species/direct_honeybee/western_honey_bee.json
lock_recovery	lizard	recovery_lizard	0.9516363498464144	vertebrate	unknown	320.0	2.505149978319906	0.40405036669277106	0.0	0.0	0.0	0.0	1.0	0.038956	0.053715	-0.3639181796590216	
lock_recovery	lizard	invert_boost_animal_4096	0.21874025583579446	vertebrate	animal	320.0	2.505149978319906	0.40405036669277106	1.0	0.0	0.0	0.0	1.0	0.038956	0.053715	-0.3639181796590216	
lock_recovery	red_flour_beetle	recovery_red_flour_beetle	0.07138643067846608	insect	insect	820.0	2.9138138523837167	0.3398226403076848	1.0	0.0	0.0	1.0	0.0	0.027167	0.29354	1.004254993521776	
lock_recovery	red_flour_beetle	invert_boost_animal_4096	0.004331046830956096	insect	animal	820.0	2.9138138523837167	0.3398226403076848	1.0	0.0	0.0	1.0	0.0	0.027167	0.29354	1.004254993521776	
lock_recovery	western_honey_bee	recovery_western_honey_bee	0.8578191039729501	insect	insect	820.0	2.9138138523837167	0.3657441979287441	1.0	0.0	0.0	1.0	0.0	0.020425	0.982865	1.6821794829942562	
lock_recovery	western_honey_bee	invert_boost_animal_4096	0.25447940700014726	insect	animal	820.0	2.9138138523837167	0.3657441979287441	1.0	0.0	0.0	1.0	0.0	0.020425	0.982865	1.6821794829942562	
lock_recovery	x_laevis	recovery_x_laevis	0.9342699448068239	vertebrate	unknown	370.0	2.568201724066995	0.3856893499332528	0.0	0.0	0.0	0.0	1.0	0.000194	0.000194	-3.6232965958865218	
lock_recovery	x_laevis	invert_boost_animal_4096	0.3361775892231091	vertebrate	animal	370.0	2.568201724066995	0.3856893499332528	1.0	0.0	0.0	0.0	1.0	0.000194	0.000194	-3.6232965958865218	
repair_mixed	cattle	invert_boost_animal_4096	0.9216935615407685	vertebrate	animal	96.0	1.9822712330395684	0.4334912109375	1.0	0.0	0.0	0.0	1.0	0.48001	0.488924	-0.29456695170425834	
repair_mixed	horse	invert_boost_animal_4096	0.8913728851560259	vertebrate	animal	96.0	1.9822712330395684	0.5177628848360556	1.0	0.0	0.0	0.0	1.0	0.791397	0.812579	-0.07606022944133566	
repair_mixed	human	invert_boost_animal_4096	0.9049455482038951	vertebrate	animal	6.0	0.7781512503836436	0.545770263671875	1.0	0.0	0.0	0.0	1.0	0.948128	0.966802	-0.005903571159263742	
repair_mixed	pig	invert_boost_animal_4096	0.8761131743803473	vertebrate	animal	96.0	1.9822712330395684	0.52506103515625	1.0	0.0	0.0	0.0	1.0	0.582164	0.594998	-0.20968427520846328	
repair_mixed	cattle	invert_boost_animal_4096	0.9216935615407685	vertebrate	animal	96.0	1.9822712330395684	0.4334912109375	1.0	0.0	0.0	0.0	1.0	0.48001	0.488924	-0.29456695170425834	
repair_mixed	horse	invert_boost_animal_4096	0.8913728851560259	vertebrate	animal	96.0	1.9822712330395684	0.5177628848360556	1.0	0.0	0.0	0.0	1.0	0.791397	0.812579	-0.07606022944133566	
repair_mixed	human	invert_boost_animal_4096	0.9049461157192719	vertebrate	animal	6.0	0.7781512503836436	0.545770263671875	1.0	0.0	0.0	0.0	1.0	0.948128	0.966802	-0.005903571159263742	
repair_mixed	lizard	invert_boost_animal_4096	0.24164004169870312	vertebrate	animal	320.0	2.505149978319906	0.40405036669277106	1.0	0.0	0.0	0.0	1.0	0.038956	0.053715	-0.3639181796590216	
repair_mixed	opossum	invert_boost_animal_4096	0.8811419601553324	vertebrate	animal	160.0	2.204119982655925	0.4415015398206201	1.0	0.0	0.0	0.0	1.0	0.387702	0.396173	-0.37880048273767486	
repair_mixed	pig	invert_boost_animal_4096	0.8761131743803473	vertebrate	animal	96.0	1.9822712330395684	0.52506103515625	1.0	0.0	0.0	0.0	1.0	0.582164	0.594998	-0.20968427520846328	
repair_mixed	red_flour_beetle	invert_boost_animal_4096	0.004448888579938293	insect	animal	820.0	2.9138138523837167	0.3398226403076848	1.0	0.0	0.0	1.0	0.0	0.027167	0.29354	1.004254993521776	
repair_mixed	western_honey_bee	invert_boost_animal_4096	0.052179883281840034	insect	animal	820.0	2.9138138523837167	0.3657441979287441	1.0	0.0	0.0	1.0	0.0	0.020425	0.982865	1.6821794829942562	
repair_mixed	x_laevis	invert_boost_animal_4096	0.40137759810717816	vertebrate	animal	370.0	2.568201724066995	0.3856893499332528	1.0	0.0	0.0	0.0	1.0	0.000194	0.000194	-3.6232965958865218	
repair_mixed	c_elegans	invert_boost_animal_4096	0.9053972034713066	other	animal	900.0	2.9542425094393248	0.35862548828125	0.0	0.0	0.0	0.0	0.0	0.833784	0.964483	0.04969724618578586	
repair_mixed	chicken	invert_boost_animal_4096	0.9526735217094694	vertebrate	animal	310.0	2.4913616938342726	0.0	1.0	0.0	0.0	0.0	1.0	0.391291	0.394479	-0.3950973786864289	
repair_mixed	fruit_fly	invert_boost_animal_4096	0.9437257723304636	insect	animal	780.0	2.8920946026904804	0.445092170492477	1.0	0.0	0.0	1.0	0.0	0.888725	0.993839	0.04614982940082338	
repair_mixed	mouse	invert_boost_animal_4096	0.9622946321173395	vertebrate	animal	90.0	1.9542425094393248	0.0	1.0	0.0	0.0	0.0	1.0	0.892472	0.903571	-0.038101307922466285	
repair_mixed	western_clawed_frog	invert_boost_animal_4096	0.9384484554812158	vertebrate	animal	360.0	2.5563025007672873	0.0	1.0	0.0	0.0	0.0	1.0	0.000179	0.000179	-3.73219836816952	
repair_mixed	zebrafish	invert_boost_animal_4096	0.9079971499897331	vertebrate	animal	430.0	2.6334684555795866	0.0	1.0	0.0	0.0	0.0	1.0	0.837603	0.982602	0.06285057103103395	
repair_mixed	cattle	mouse_core_animal_4096	0.9208665285059306	vertebrate	animal	96.0	1.9822712330395684	0.4334912109375	1.0	0.0	0.0	0.0	1.0	0.48001	0.488924	-0.29456695170425834	
repair_mixed	horse	mouse_core_animal_4096	0.8929670426179449	vertebrate	animal	96.0	1.9822712330395684	0.5177628848360556	1.0	0.0	0.0	0.0	1.0	0.791397	0.812579	-0.07606022944133566	
repair_mixed	human	mouse_core_animal_4096	0.9039123232606745	vertebrate	animal	6.0	0.7781512503836436	0.545770263671875	1.0	0.0	0.0	0.0	1.0	0.948128	0.966802	-0.005903571159263742	
repair_mixed	pig	mouse_core_animal_4096	0.8752680709659444	vertebrate	animal	96.0	1.9822712330395684	0.52506103515625	1.0	0.0	0.0	0.0	1.0	0.582164	0.594998	-0.20968427520846328	
repair_mixed	cattle	mouse_core_animal_4096	0.9208665285059306	vertebrate	animal	96.0	1.9822712330395684	0.4334912109375	1.0	0.0	0.0	0.0	1.0	0.48001	0.488924	-0.29456695170425834	
repair_mixed	horse	mouse_core_animal_4096	0.8929670426179449	vertebrate	animal	96.0	1.9822712330395684	0.5177628848360556	1.0	0.0	0.0	0.0	1.0	0.791397	0.812579	-0.07606022944133566	
repair_mixed	human	mouse_core_animal_4096	0.9039123232606745	vertebrate	animal	6.0	0.7781512503836436	0.545770263671875	1.0	0.0	0.0	0.0	1.0	0.948128	0.966802	-0.005903571159263742	
repair_mixed	lizard	mouse_core_animal_4096	0.2383885407624708	vertebrate	animal	320.0	2.505149978319906	0.40405036669277106	1.0	0.0	0.0	0.0	1.0	0.038956	0.053715	-0.3639181796590216	
repair_mixed	opossum	mouse_core_animal_4096	0.8783574671439092	vertebrate	animal	160.0	2.204119982655925	0.4415015398206201	1.0	0.0	0.0	0.0	1.0	0.387702	0.396173	-0.37880048273767486	
repair_mixed	pig	mouse_core_animal_4096	0.8752680709659444	vertebrate	animal	96.0	1.9822712330395684	0.52506103515625	1.0	0.0	0.0	0.0	1.0	0.582164	0.594998	-0.20968427520846328	
repair_mixed	red_flour_beetle	mouse_core_animal_4096	0.00321627071603582	insect	animal	820.0	2.9138138523837167	0.3398226403076848	1.0	0.0	0.0	1.0	0.0	0.027167	0.29354	1.004254993521776	
repair_mixed	western_honey_bee	mouse_core_animal_4096	0.03149214768159781	insect	animal	820.0	2.9138138523837167	0.3657441979287441	1.0	0.0	0.0	1.0	0.0	0.020425	0.982865	1.6821794829942562	
repair_mixed	x_laevis	mouse_core_animal_4096	0.3961703913156446	vertebrate	animal	370.0	2.568201724066995	0.3856893499332528	1.0	0.0	0.0	0.0	1.0	0.000194	0.000194	-3.6232965958865218	
repair_mixed	c_elegans	mouse_core_animal_4096	0.8362139780364212	other	animal	900.0	2.9542425094393248	0.35862548828125	0.0	0.0	0.0	0.0	0.0	0.833784	0.964483	0.04969724618578586	
repair_mixed	chicken	mouse_core_animal_4096	0.943037347686821	vertebrate	animal	310.0	2.4913616938342726	0.0	1.0	0.0	0.0	0.0	1.0	0.391291	0.394479	-0.3950973786864289	
repair_mixed	fruit_fly	mouse_core_animal_4096	0.9302313388897802	insect	animal	780.0	2.8920946026904804	0.445092170492477	1.0	0.0	0.0	1.0	0.0	0.888725	0.993839	0.04614982940082338	
repair_mixed	mouse	mouse_core_animal_4096	0.9568835152646948	vertebrate	animal	90.0	1.9542425094393248	0.0	1.0	0.0	0.0	0.0	1.0	0.892472	0.903571	-0.038101307922466285	
repair_mixed	western_clawed_frog	mouse_core_animal_4096	0.9240714752536946	vertebrate	animal	360.0	2.5563025007672873	0.0	1.0	0.0	0.0	0.0	1.0	0.000179	0.000179	-3.73219836816952	
repair_mixed	zebrafish	mouse_core_animal_4096	0.890849602962781	vertebrate	animal	430.0	2.6334684555795866	0.0	1.0	0.0	0.0	0.0	1.0	0.837603	0.982602	0.06285057103103395	
repair_mixed	cattle	p5_archive_parity_4096	0.9224743217803422	vertebrate	unknown	96.0	1.9822712330395684	0.4334912109375	0.0	0.0	0.0	0.0	1.0	0.48001	0.488924	-0.29456695170425834	
repair_mixed	horse	p5_archive_parity_4096	0.9036842213808338	vertebrate	unknown	96.0	1.9822712330395684	0.5177628848360556	0.0	0.0	0.0	0.0	1.0	0.791397	0.812579	-0.07606022944133566	
repair_mixed	human	p5_archive_parity_4096	0.936231828325669	vertebrate	unknown	6.0	0.7781512503836436	0.545770263671875	0.0	0.0	0.0	0.0	1.0	0.948128	0.966802	-0.005903571159263742	
repair_mixed	pig	p5_archive_parity_4096	0.8830790481060521	vertebrate	unknown	96.0	1.9822712330395684	0.52506103515625	0.0	0.0	0.0	0.0	1.0	0.582164	0.594998	-0.20968427520846328	
repair_mixed	cattle	p5_archive_parity_4096	0.9224743217803422	vertebrate	unknown	96.0	1.9822712330395684	0.4334912109375	0.0	0.0	0.0	0.0	1.0	0.48001	0.488924	-0.29456695170425834	
repair_mixed	horse	p5_archive_parity_4096	0.9036845538801594	vertebrate	unknown	96.0	1.9822712330395684	0.5177628848360556	0.0	0.0	0.0	0.0	1.0	0.791397	0.812579	-0.07606022944133566	
repair_mixed	human	p5_archive_parity_4096	0.9362315379784619	vertebrate	unknown	6.0	0.7781512503836436	0.545770263671875	0.0	0.0	0.0	0.0	1.0	0.948128	0.966802	-0.005903571159263742	
repair_mixed	lizard	p5_archive_parity_4096	0.21890258185060169	vertebrate	unknown	320.0	2.505149978319906	0.40405036669277106	0.0	0.0	0.0	0.0	1.0	0.038956	0.053715	-0.3639181796590216	
repair_mixed	opossum	p5_archive_parity_4096	0.8811934035689308	vertebrate	unknown	160.0	2.204119982655925	0.4415015398206201	0.0	0.0	0.0	0.0	1.0	0.387702	0.396173	-0.37880048273767486	
repair_mixed	pig	p5_archive_parity_4096	0.8830790481060521	vertebrate	unknown	96.0	1.9822712330395684	0.52506103515625	0.0	0.0	0.0	0.0	1.0	0.582164	0.594998	-0.20968427520846328	
repair_mixed	red_flour_beetle	p5_archive_parity_4096	0.00246361392019337	insect	unknown	820.0	2.9138138523837167	0.3398226403076848	0.0	0.0	0.0	1.0	0.0	0.027167	0.29354	1.004254993521776	
repair_mixed	western_honey_bee	p5_archive_parity_4096	0.015778479043513045	insect	unknown	820.0	2.9138138523837167	0.3657441979287441	0.0	0.0	0.0	1.0	0.0	0.020425	0.982865	1.6821794829942562	
repair_mixed	x_laevis	p5_archive_parity_4096	0.3947158674369039	vertebrate	unknown	370.0	2.568201724066995	0.3856893499332528	0.0	0.0	0.0	0.0	1.0	0.000194	0.000194	-3.6232965958865218	
repair_mixed	c_elegans	p5_archive_parity_4096	0.5649620953563325	other	unknown	900.0	2.9542425094393248	0.35862548828125	0.0	0.0	0.0	0.0	0.0	0.833784	0.964483	0.04969724618578586	
repair_mixed	chicken	p5_archive_parity_4096	0.8507349930284512	vertebrate	unknown	310.0	2.4913616938342726	0.0	0.0	0.0	0.0	0.0	1.0	0.391291	0.394479	-0.3950973786864289	
repair_mixed	fruit_fly	p5_archive_parity_4096	0.9216033478767542	insect	unknown	780.0	2.8920946026904804	0.445092170492477	0.0	0.0	0.0	1.0	0.0	0.888725	0.993839	0.04614982940082338	
repair_mixed	mouse	p5_archive_parity_4096	0.9494242491883046	vertebrate	unknown	90.0	1.9542425094393248	0.0	0.0	0.0	0.0	0.0	1.0	0.892472	0.903571	-0.038101307922466285	
repair_mixed	western_clawed_frog	p5_archive_parity_4096	0.7603618314005798	vertebrate	unknown	360.0	2.5563025007672873	0.0	0.0	0.0	0.0	0.0	1.0	0.000179	0.000179	-3.73219836816952	
repair_mixed	zebrafish	p5_archive_parity_4096	0.8759167676644187	vertebrate	unknown	430.0	2.6334684555795866	0.0	0.0	0.0	0.0	0.0	1.0	0.837603	0.982602	0.06285057103103395	
extend_transfer	soybean	cross_to_plant_eval	0.219718379238161	plant	plant	1550.0	3.1903316981702914	0.33281741126935166	1.0	0.0	1.0	0.0	0.0	0.121572	0.122064	-0.8992367578779318	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/cross_kingdom_pu/plant_eval/soybean.json
extend_transfer	teosinte	cross_to_plant_eval	0.8171599879434643	plant	plant	1500.0	3.1760912590556813	0.435516357421875	1.0	0.0	1.0	0.0	0.0	0.086856	0.088019	-0.993955514543429	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/cross_kingdom_pu/plant_eval/teosinte.json
extend_transfer	brachypodium	cross_to_plant_fine	0.08934281509400518	plant	plant	1500.0	3.1760912590556813	0.455743408203125	1.0	0.0	1.0	0.0	0.0	0.101164	0.1029	-0.9206109317487544	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/cross_kingdom_pu/plant_fine/brachypodium.json
extend_transfer	maize	cross_to_plant_fine	0.8538807557503582	plant	plant	1500.0	3.1760912590556813	0.475595703125	1.0	0.0	1.0	0.0	0.0	0.095466	0.095627	-1.0118103771989704	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/cross_kingdom_pu/plant_fine/maize.json
extend_transfer	rice	cross_to_plant_fine	0.4390117488565789	plant	plant	1500.0	3.1760912590556813	0.435623779296875	1.0	0.0	1.0	0.0	0.0	0.042709	0.042814	-1.344116021434893	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/cross_kingdom_pu/plant_fine/rice.json
extend_transfer	sorghum	cross_to_plant_fine	0.4190402211645393	plant	plant	1500.0	3.1760912590556813	0.443807373046875	1.0	0.0	1.0	0.0	0.0	0.057919	0.05798	-1.228939555640864	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/cross_kingdom_pu/plant_fine/sorghum.json
extend_transfer	thale_cress	cross_to_plant_fine	0.14310610385111303	plant	plant	1550.0	3.1903316981702914	0.372218017578125	1.0	0.0	1.0	0.0	0.0	0.043011	0.043145	-1.3348837532454814	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/cross_kingdom_pu/plant_fine/thale_cress.json
extend_transfer	soybean	TFREPAIR_invert_boost_animal_4096_seed42	0.5650854892493286	plant	animal	1550.0	3.1903316981702914	0.33281741126935166	0.0	0.0	1.0	0.0	0.0	0.121572	0.122064	-0.8992367578779318	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/invert_boost/plant_eval/soybean.json
extend_transfer	teosinte	TFREPAIR_invert_boost_animal_4096_seed42	0.8886845637016639	plant	animal	1500.0	3.1760912590556813	0.435516357421875	0.0	0.0	1.0	0.0	0.0	0.086856	0.088019	-0.993955514543429	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/invert_boost/plant_eval/teosinte.json
extend_transfer	brachypodium	TFREPAIR_invert_boost_animal_4096_seed42	0.43338983323804847	plant	animal	1500.0	3.1760912590556813	0.455743408203125	0.0	0.0	1.0	0.0	0.0	0.101164	0.1029	-0.9206109317487544	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/invert_boost/plant_fine/brachypodium.json
extend_transfer	maize	TFREPAIR_invert_boost_animal_4096_seed42	0.9051649037911726	plant	animal	1500.0	3.1760912590556813	0.475595703125	0.0	0.0	1.0	0.0	0.0	0.095466	0.095627	-1.0118103771989704	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/invert_boost/plant_fine/maize.json
extend_transfer	rice	TFREPAIR_invert_boost_animal_4096_seed42	0.743674745054983	plant	animal	1500.0	3.1760912590556813	0.435623779296875	0.0	0.0	1.0	0.0	0.0	0.042709	0.042814	-1.344116021434893	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/invert_boost/plant_fine/rice.json
extend_transfer	sorghum	TFREPAIR_invert_boost_animal_4096_seed42	0.8370785739861111	plant	animal	1500.0	3.1760912590556813	0.443807373046875	0.0	0.0	1.0	0.0	0.0	0.057919	0.05798	-1.228939555640864	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/invert_boost/plant_fine/sorghum.json
extend_transfer	thale_cress	TFREPAIR_invert_boost_animal_4096_seed42	0.20790736538347387	plant	animal	1550.0	3.1903316981702914	0.372218017578125	0.0	0.0	1.0	0.0	0.0	0.043011	0.043145	-1.3348837532454814	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/invert_boost/plant_fine/thale_cress.json
extend_transfer	soybean	plant_base_pu_to_plant_eval	0.219718379238161	plant	plant	1550.0	3.1903316981702914	0.33281741126935166	1.0	0.0	1.0	0.0	0.0	0.121572	0.122064	-0.8992367578779318	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_base_pu/plant_eval/soybean.json
extend_transfer	teosinte	plant_base_pu_to_plant_eval	0.8171599879434643	plant	plant	1500.0	3.1760912590556813	0.435516357421875	1.0	0.0	1.0	0.0	0.0	0.086856	0.088019	-0.993955514543429	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_base_pu/plant_eval/teosinte.json
extend_transfer	brachypodium	plant_base_pu_to_plant_fine	0.08934281509400518	plant	plant	1500.0	3.1760912590556813	0.455743408203125	1.0	0.0	1.0	0.0	0.0	0.101164	0.1029	-0.9206109317487544	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_base_pu/plant_fine/brachypodium.json
extend_transfer	maize	plant_base_pu_to_plant_fine	0.8538807557503582	plant	plant	1500.0	3.1760912590556813	0.475595703125	1.0	0.0	1.0	0.0	0.0	0.095466	0.095627	-1.0118103771989704	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_base_pu/plant_fine/maize.json
extend_transfer	rice	plant_base_pu_to_plant_fine	0.4390117488565789	plant	plant	1500.0	3.1760912590556813	0.435623779296875	1.0	0.0	1.0	0.0	0.0	0.042709	0.042814	-1.344116021434893	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_base_pu/plant_fine/rice.json
extend_transfer	sorghum	plant_base_pu_to_plant_fine	0.4190402211645393	plant	plant	1500.0	3.1760912590556813	0.443807373046875	1.0	0.0	1.0	0.0	0.0	0.057919	0.05798	-1.228939555640864	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_base_pu/plant_fine/sorghum.json
extend_transfer	thale_cress	plant_base_pu_to_plant_fine	0.14310610385111303	plant	plant	1550.0	3.1903316981702914	0.372218017578125	1.0	0.0	1.0	0.0	0.0	0.043011	0.043145	-1.3348837532454814	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_base_pu/plant_fine/thale_cress.json
extend_transfer	soybean	plant_from_invert_positive_only_to_plant_eval	0.219718379238161	plant	plant	1550.0	3.1903316981702914	0.33281741126935166	1.0	0.0	1.0	0.0	0.0	0.121572	0.122064	-0.8992367578779318	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_from_invert_positive_only/plant_eval/soybean.json
extend_transfer	teosinte	plant_from_invert_positive_only_to_plant_eval	0.8171599879434643	plant	plant	1500.0	3.1760912590556813	0.435516357421875	1.0	0.0	1.0	0.0	0.0	0.086856	0.088019	-0.993955514543429	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_from_invert_positive_only/plant_eval/teosinte.json
extend_transfer	brachypodium	plant_from_invert_positive_only_to_plant_fine	0.08934281509400518	plant	plant	1500.0	3.1760912590556813	0.455743408203125	1.0	0.0	1.0	0.0	0.0	0.101164	0.1029	-0.9206109317487544	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_from_invert_positive_only/plant_fine/brachypodium.json
extend_transfer	maize	plant_from_invert_positive_only_to_plant_fine	0.8538807557503582	plant	plant	1500.0	3.1760912590556813	0.475595703125	1.0	0.0	1.0	0.0	0.0	0.095466	0.095627	-1.0118103771989704	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_from_invert_positive_only/plant_fine/maize.json
extend_transfer	rice	plant_from_invert_positive_only_to_plant_fine	0.4390117488565789	plant	plant	1500.0	3.1760912590556813	0.435623779296875	1.0	0.0	1.0	0.0	0.0	0.042709	0.042814	-1.344116021434893	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_from_invert_positive_only/plant_fine/rice.json
extend_transfer	sorghum	plant_from_invert_positive_only_to_plant_fine	0.4190402211645393	plant	plant	1500.0	3.1760912590556813	0.443807373046875	1.0	0.0	1.0	0.0	0.0	0.057919	0.05798	-1.228939555640864	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_from_invert_positive_only/plant_fine/sorghum.json
extend_transfer	thale_cress	plant_from_invert_positive_only_to_plant_fine	0.14310610385111303	plant	plant	1550.0	3.1903316981702914	0.372218017578125	1.0	0.0	1.0	0.0	0.0	0.043011	0.043145	-1.3348837532454814	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_from_invert_positive_only/plant_fine/thale_cress.json
extend_transfer	soybean	plant_from_invert_pu_to_plant_eval	0.219718379238161	plant	plant	1550.0	3.1903316981702914	0.33281741126935166	1.0	0.0	1.0	0.0	0.0	0.121572	0.122064	-0.8992367578779318	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_from_invert_pu/plant_eval/soybean.json
extend_transfer	teosinte	plant_from_invert_pu_to_plant_eval	0.8171599879434643	plant	plant	1500.0	3.1760912590556813	0.435516357421875	1.0	0.0	1.0	0.0	0.0	0.086856	0.088019	-0.993955514543429	reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/plant_transfer/plant_from_invert_pu/plant_eval/teosinte.json
