panel	variant	same_panel_comparable	train_steps	mean_train_loss	edge_positive_rate_train	token_label_mode	bp_tp	bp_fp	bp_fn	bp_tn	bp_precision	bp_recall	bp_f1	bp_positive_rate_true	bp_positive_rate_pred	bp_n	pred_true_backed_rate	short_pred_segments	short_true_backed_rate	short_mean_best_iou	mean_fragments_per_true	split_true_rate	missed_true_rate	deleted_baseline_fragments	deleted_true_backed_fragments	deleted_false_fragments	deleted_true_backed_fraction	overmerge_rate	iou_threshold	boundary_tol_bp	true_segments	pred_segments	segment_tp	segment_fp	segment_fn	segment_precision	segment_recall	segment_f1	mean_matched_iou	boundary_precision	boundary_recall	boundary_f1	median_boundary_error_bp
human_test	fragment_graph_keepall	True	80	0.7133883856139533	0.1396508728179551	single_nt	54347	3646	17537	88310	0.9371303433172969	0.7560375048689555	0.8368995280149679	0.4387451171875	0.353961181640625	163840	0.8736263736263736	924	0.8593073593073594	0.010580659989398434	4.016393442622951	0.18442622950819673	0.28688524590163933	0	0	0	0.0	0.015567765567765568	0.9	5	244	1092	75	1017	169	0.06868131868131869	0.3073770491803279	0.1122754491017964	0.9712402965880607	0.045787545787545784	0.20491803278688525	0.0748502994011976	2.0
human_test	fragment_graph_keepall	True	80	0.7133883856139533	0.1396508728179551	single_nt	54347	3646	17537	88310	0.9371303433172969	0.7560375048689555	0.8368995280149679	0.4387451171875	0.353961181640625	163840	0.8736263736263736	924	0.8593073593073594	0.010580659989398434	4.016393442622951	0.18442622950819673	0.28688524590163933	0	0	0	0.0	0.015567765567765568	0.9	10	244	1092	75	1017	169	0.06868131868131869	0.3073770491803279	0.1122754491017964	0.9712402965880607	0.057692307692307696	0.2581967213114754	0.09431137724550899	2.0
human_test	fragment_graph_keepall	True	80	0.7133883856139533	0.1396508728179551	single_nt	54347	3646	17537	88310	0.9371303433172969	0.7560375048689555	0.8368995280149679	0.4387451171875	0.353961181640625	163840	0.8736263736263736	924	0.8593073593073594	0.010580659989398434	4.016393442622951	0.18442622950819673	0.28688524590163933	0	0	0	0.0	0.015567765567765568	0.9	25	244	1092	75	1017	169	0.06868131868131869	0.3073770491803279	0.1122754491017964	0.9712402965880607	0.0641025641025641	0.28688524590163933	0.10479041916167663	2.0
human_test	fragment_graph_keepdrop	True	80	0.7133883856139533	0.1396508728179551	single_nt	45481	3176	26403	88780	0.9347267607949524	0.6326999054031495	0.754614612455513	0.4387451171875	0.296978759765625	163840	0.9298245614035088	17	0.7647058823529411	0.3557865029710698	0.7540983606557377	0.036885245901639344	0.3114754098360656	921	795	126	0.8631921824104235	0.09941520467836257	0.5	5	244	171	143	28	101	0.8362573099415205	0.5860655737704918	0.6891566265060242	0.8539445861748259	0.2982456140350877	0.20901639344262296	0.2457831325301205	7.0
human_test	fragment_graph_keepdrop	True	80	0.7133883856139533	0.1396508728179551	single_nt	45481	3176	26403	88780	0.9347267607949524	0.6326999054031495	0.754614612455513	0.4387451171875	0.296978759765625	163840	0.9298245614035088	17	0.7647058823529411	0.3557865029710698	0.7540983606557377	0.036885245901639344	0.3114754098360656	921	795	126	0.8631921824104235	0.09941520467836257	0.5	10	244	171	143	28	101	0.8362573099415205	0.5860655737704918	0.6891566265060242	0.8539445861748259	0.40350877192982454	0.2827868852459016	0.3325301204819277	7.0
human_test	fragment_graph_keepdrop	True	80	0.7133883856139533	0.1396508728179551	single_nt	45481	3176	26403	88780	0.9347267607949524	0.6326999054031495	0.754614612455513	0.4387451171875	0.296978759765625	163840	0.9298245614035088	17	0.7647058823529411	0.3557865029710698	0.7540983606557377	0.036885245901639344	0.3114754098360656	921	795	126	0.8631921824104235	0.09941520467836257	0.5	25	244	171	143	28	101	0.8362573099415205	0.5860655737704918	0.6891566265060242	0.8539445861748259	0.5497076023391813	0.38524590163934425	0.4530120481927711	7.0
human_test	fragment_graph_keepdrop	True	80	0.7133883856139533	0.1396508728179551	single_nt	45481	3176	26403	88780	0.9347267607949524	0.6326999054031495	0.754614612455513	0.4387451171875	0.296978759765625	163840	0.9298245614035088	17	0.7647058823529411	0.3557865029710698	0.7540983606557377	0.036885245901639344	0.3114754098360656	921	795	126	0.8631921824104235	0.09941520467836257	0.7	5	244	171	114	57	130	0.6666666666666666	0.4672131147540984	0.5493975903614458	0.9218801344887213	0.2982456140350877	0.20901639344262296	0.2457831325301205	4.5
human_test	fragment_graph_keepdrop	True	80	0.7133883856139533	0.1396508728179551	single_nt	45481	3176	26403	88780	0.9347267607949524	0.6326999054031495	0.754614612455513	0.4387451171875	0.296978759765625	163840	0.9298245614035088	17	0.7647058823529411	0.3557865029710698	0.7540983606557377	0.036885245901639344	0.3114754098360656	921	795	126	0.8631921824104235	0.09941520467836257	0.7	10	244	171	114	57	130	0.6666666666666666	0.4672131147540984	0.5493975903614458	0.9218801344887213	0.40350877192982454	0.2827868852459016	0.3325301204819277	4.5
human_test	fragment_graph_keepdrop	True	80	0.7133883856139533	0.1396508728179551	single_nt	45481	3176	26403	88780	0.9347267607949524	0.6326999054031495	0.754614612455513	0.4387451171875	0.296978759765625	163840	0.9298245614035088	17	0.7647058823529411	0.3557865029710698	0.7540983606557377	0.036885245901639344	0.3114754098360656	921	795	126	0.8631921824104235	0.09941520467836257	0.7	25	244	171	114	57	130	0.6666666666666666	0.4672131147540984	0.5493975903614458	0.9218801344887213	0.5497076023391813	0.38524590163934425	0.4530120481927711	4.5
human_test	fragment_graph_keepdrop	True	80	0.7133883856139533	0.1396508728179551	single_nt	45481	3176	26403	88780	0.9347267607949524	0.6326999054031495	0.754614612455513	0.4387451171875	0.296978759765625	163840	0.9298245614035088	17	0.7647058823529411	0.3557865029710698	0.7540983606557377	0.036885245901639344	0.3114754098360656	921	795	126	0.8631921824104235	0.09941520467836257	0.8	5	244	171	103	68	141	0.6023391812865497	0.42213114754098363	0.4963855421686747	0.9405342237825162	0.2982456140350877	0.20901639344262296	0.2457831325301205	4.0
