feature_set	split	species	species_group	action	deployed_anchor_or_shortlist	top1_anchor	top2_anchors	true_best_anchor	top1_contains_best	top2_contains_best	top1_actual_te_f1	top2_probe_actual_te_f1	true_best_te_f1	top1_regret	top2_probe_regret	deployed_regret	pred_top1_score	pred_top2_score	pred_margin	pred_top1_sd	risk_bin	abstain	local_probe_recommended	confidently_wrong_single_anchor
genome_only	leave_clade_out	pig	vertebrate	abstain_require_local_probe		plant	plant,animal	animal	0	1	0.0856805344147079	0.8761131743803473	0.8761131743803473	0.7904326399656394	0.0	nan	0.3772402551637626	0.3573265073873837	0.019913747776378887	0.1889214140542485	very_low_lt0.40	1	1	0
genome_only	leave_clade_out	red_flour_beetle	insect	abstain_require_local_probe		cross	cross,cross	insect	0	0	0.0030871384254842	0.0030871384254842	0.0059299524368398	0.0028428140113556	0.0028428140113556	nan	0.6011768357507189	0.6011768357507189	0.0	0.2462169615266977	medium_0.60_0.80	1	1	0
genome_only	leave_clade_out	rice	plant	abstain_require_local_probe		cross	cross,animal	cross	1	1	0.8757886614942711	0.8757886614942711	0.8757886614942711	0.0	0.0	nan	0.8675238278182669	0.8556013735493291	0.011922454268937788	0.1055464302041117	high_ge0.80	1	1	0
genome_only	leave_clade_out	sorghum	plant	abstain_require_local_probe		cross	cross,animal	cross	1	1	0.9154621597006132	0.9154621597006132	0.9154621597006132	0.0	0.0	nan	0.8789286873545741	0.8666213973734064	0.012307289981167702	0.1031590689937288	high_ge0.80	1	1	0
genome_only	leave_clade_out	soybean	plant	abstain_require_local_probe		cross	cross,cross	animal	0	0	0.4136761357660033	0.4136761357660033	0.5650860204945004	0.1514098847284971	0.1514098847284971	nan	0.7038983370761359	0.7038983370761359	0.0	0.222856781824423	medium_0.60_0.80	1	1	0
genome_only	leave_clade_out	teosinte	plant	abstain_require_local_probe		cross	cross,cross	plant	0	0	0.9299634062638152	0.9299634062638152	0.9308197551982428	0.0008563489344275421	0.0008563489344275421	nan	0.3833472128066953	0.3833472128066953	0.0	0.2828842406558738	very_low_lt0.40	1	1	0
genome_only	leave_clade_out	thale_cress	plant	abstain_require_local_probe		cross	cross,animal	cross	1	1	0.7121875392581978	0.7121875392581978	0.7121875392581978	0.0	0.0	nan	0.8365429483115644	0.8220362955455888	0.014506652765975625	0.1507902912342637	high_ge0.80	1	1	0
genome_only	leave_clade_out	western_clawed_frog	vertebrate	abstain_require_local_probe		human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_500m	human_h0_ntv2_500m	0	1	0.5191597065847986	0.7676709570719781	0.7676709570719781	0.24851125048717948	0.0	nan	0.445644715826492	0.3967378856898438	0.048906830136648205	0.1930322250282621	low_0.40_0.60	1	1	0
genome_only	leave_clade_out	western_honey_bee	insect	abstain_require_local_probe		insect	insect,insect	insect	1	1	0.946524064171123	0.946524064171123	0.946524064171123	0.0	0.0	nan	0.5897309767733578	0.5897309767733578	0.0	0.2112783304105822	low_0.40_0.60	1	1	0
genome_only	leave_clade_out	x_laevis	vertebrate	abstain_require_local_probe		insect	insect,insect	animal	0	0	0.2829600934257301	0.2829600934257301	0.4013777654205557	0.11841767199482561	0.11841767199482561	nan	0.8215606882026484	0.8215606882026484	0.0	0.16135178328076	high_ge0.80	1	1	0
genome_only	leave_clade_out	zebrafish	vertebrate	abstain_require_local_probe		human_h0_ntv3_100m	human_h0_ntv3_100m,human_h0_ntv2_250m	human_h0_ntv2_500m	0	0	0.5214699959942013	0.753453009276328	0.8151318178516959	0.29366182185749456	0.061678808575367894	nan	0.5379889694480291	0.5218833365378821	0.016105632910146994	0.1555712131638702	low_0.40_0.60	1	1	0
