model_tag	panel	variant	iou_threshold	boundary_tol_bp	n_rows	bp_precision_mean	bp_precision_std	bp_precision_min	bp_precision_max	bp_recall_mean	bp_recall_std	bp_recall_min	bp_recall_max	bp_f1_mean	bp_f1_std	bp_f1_min	bp_f1_max	segment_precision_mean	segment_precision_std	segment_precision_min	segment_precision_max	segment_recall_mean	segment_recall_std	segment_recall_min	segment_recall_max	segment_f1_mean	segment_f1_std	segment_f1_min	segment_f1_max	mean_matched_iou_mean	mean_matched_iou_std	mean_matched_iou_min	mean_matched_iou_max	boundary_precision_mean	boundary_precision_std	boundary_precision_min	boundary_precision_max	boundary_recall_mean	boundary_recall_std	boundary_recall_min	boundary_recall_max	boundary_f1_mean	boundary_f1_std	boundary_f1_min	boundary_f1_max	median_boundary_error_bp_mean	median_boundary_error_bp_std	median_boundary_error_bp_min	median_boundary_error_bp_max	pred_true_backed_rate_mean	pred_true_backed_rate_std	pred_true_backed_rate_min	pred_true_backed_rate_max	short_pred_segments_mean	short_pred_segments_std	short_pred_segments_min	short_pred_segments_max	short_true_backed_rate_mean	short_true_backed_rate_std	short_true_backed_rate_min	short_true_backed_rate_max	short_mean_best_iou_mean	short_mean_best_iou_std	short_mean_best_iou_min	short_mean_best_iou_max	mean_fragments_per_true_mean	mean_fragments_per_true_std	mean_fragments_per_true_min	mean_fragments_per_true_max	split_true_rate_mean	split_true_rate_std	split_true_rate_min	split_true_rate_max	missed_true_rate_mean	missed_true_rate_std	missed_true_rate_min	missed_true_rate_max	true_segments_mean	true_segments_std	true_segments_min	true_segments_max	pred_segments_mean	pred_segments_std	pred_segments_min	pred_segments_max	bp_n_mean	bp_n_std	bp_n_min	bp_n_max
ntv2_250m_w4096	plant_fine	gap100_min100	0.8	5	15	0.8464887098687629	0.1654291600288877	0.5029164082791843	0.9871138052405164	0.11613259455921474	0.07304394726540663	0.0165046647060997	0.2434692563393028	0.19040001641082424	0.10013580026932188	0.0323542197106129	0.3281003098770752	0.026159544618403606	0.018893557152115346	0.0	0.0625	0.0052913314753969265	0.008733874910004135	0.0	0.0267857142857142	0.0072367684784958065	0.011211452956181419	0.0	0.034090909090909	0.8544798121926004	0.23907409002270905	0.0	0.9846153846153848	0.006607873683527253	0.016056807042379526	0.0	0.0625	0.0005201755804936534	0.001502443185780763	0.0	0.0058823529411764	0.00078100452771688	0.0020505813943448234	0.0	0.008	59.339285714285715	79.129191293954	1.5	266.5	0.8000416877213811	0.17920671062005028	0.4511278195488721	0.963272120200334	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17688905562785548	0.1947872582070834	0.0088	0.5259856630824373	0.04720518526920844	0.0514236144734102	0.0023696682464454	0.1406401551891367	0.9182820105239158	0.0833957318281825	0.7901785714285714	0.9952	1617.8666666666666	1036.804766486692	170	2845	193.93333333333334	202.33934250117923	12	599	4912505.533333333	3719.6456986936155	4906055	4915200
ntv2_250m_w4096	plant_fine	gap50_min80	0.8	5	15	0.8438855606919516	0.16210433828851303	0.5124928202182654	0.9828333716014532	0.11156028484857819	0.07005746551143033	0.0171778396101393	0.2329269566125411	0.1844280956459239	0.09751557854802662	0.0336195672391344	0.3202850168712757	0.03953527130190771	0.050356923054842746	0.0015625	0.1666666666666666	0.0046572750410306726	0.006635230851664086	0.0003532320734722	0.0223214285714285	0.006311385926467826	0.00773278258605479	0.0006724949562878	0.0259067357512953	0.8929433663184444	0.04333367892397235	0.8194462919853676	0.9692307692307692	0.007007702536456547	0.013930234043199265	0.0	0.0512820512820512	0.00064269397460566	0.0015302806806835143	0.0	0.0058823529411764	0.0009802528995091334	0.002033832131905151	0.0	0.0074906367041198	59.96666666666667	74.24031121650695	3.0	266.5	0.779582036756936	0.18332255123316646	0.4090909090909091	0.96398891966759	0.06666666666666667	0.2581988897471611	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2119272429135322	0.23168922501529404	0.0128	0.6281362007168458	0.05388049441875555	0.056574137373677426	0.0024	0.1445198836081474	0.917299282656069	0.08254413371390174	0.7901785714285714	0.9928	1617.8666666666666	1036.804766486692	170	2845	236.2	240.50577658640253	24	722	4912505.533333333	3719.6456986936155	4906055	4915200
ntv2_250m_w4096	plant_fine	crf_style_penalty4	0.8	5	15	0.8291055823342808	0.15928923939450595	0.5185378536625312	0.9740883248147936	0.10528300587019924	0.06470339357368754	0.0203325220035797	0.220404984423676	0.17595305114369647	0.09114971524287419	0.0396042658658741	0.3093292787181553	0.031143587598294126	0.05426352706914627	0.0	0.144578313253012	0.0034936365225277733	0.003938409530695988	0.0	0.0112721417069243	0.0054192333216952935	0.007318460714829902	0.0	0.0206947524020694	0.7573093417331321	0.31015065554298604	0.0	0.947228699115904	0.005896249920153814	0.01079732026647117	0.0	0.036036036036036	0.00049441378102854	0.0008991775152171414	0.0	0.003220611916264	0.0009102631494759733	0.0016572865025585842	0.0	0.0059127864005912	27.23076923076923	43.130309037755666	2.0	125.5	0.7121514321492103	0.1989436010952188	0.3352112676056338	0.946958981612447	216.8	157.41401280880757	63	518	0.6191483810699656	0.22805812394273867	0.2278481012658227	0.92	0.07898149499892769	0.10495467184840929	0.0043073240955391	0.3345344351170582	0.41138835680216235	0.44680424509977673	0.0416	1.2337536372453928	0.06855775150093871	0.07081613189072486	0.0031595576619273	0.1702508960573476	0.9026380448406638	0.08263720290162758	0.7856450048496605	0.9778434268833088	1617.8666666666666	1036.804766486692	170	2845	504.6	464.5699701259834	83	1414	4912505.533333333	3719.6456986936155	4906055	4915200
ntv2_250m_w4096	plant_fine	hmm_penalty2	0.8	5	15	0.8278609842161291	0.15970227521205896	0.517007011303939	0.9740923076923076	0.10483563966214302	0.0642886667716096	0.0205225949176614	0.22009171757253	0.175293902399659	0.09060442685737637	0.0399615497308995	0.3087482223402242	0.024525546585493392	0.04415291549516319	0.0	0.12	0.0033567895774881734	0.0038770382259572496	0.0	0.0104669887278582	0.004975036466159833	0.0070889332834800055	0.0	0.0190755685986793	0.7575636041560609	0.3102602063456352	0.0	0.947228699115904	0.004656503592477714	0.008587540960730666	0.0	0.028169014084507	0.00049441378102854	0.0008991775152171414	0.0	0.003220611916264	0.0008898479411329067	0.0016226466263659792	0.0	0.0057803468208092	19.057692307692307	34.71463335872596	2.0	125.5	0.7187153828991637	0.2003148491073486	0.3353057199211045	0.9464198733560644	398.46666666666664	326.30219706511906	81	1029	0.6602521111613496	0.21745754697263725	0.2611683848797251	0.9348054679284964	0.05820941181585649	0.08162144064225255	0.0038352641253566	0.2635293009825918	0.5904173863742559	0.6432492033450623	0.0504	1.746415770609319	0.07474085923180415	0.07629945982750942	0.0039494470774091	0.1875	0.9010032445615777	0.08297974888622002	0.7807953443258971	0.976735598227474	1617.8666666666666	1036.804766486692	170	2845	717.7333333333333	676.1367641309884	100	2053	4912505.533333333	3719.6456986936155	4906055	4915200
ntv2_250m_w4096	plant_fine	raw_threshold	0.8	5	15	0.82398762080934	0.16172246270223173	0.5142863039283466	0.9736816493689512	0.10358838435973812	0.06308609531652587	0.0207417067491723	0.2168502758488661	0.17347384213079528	0.08907338265350258	0.0403570859893059	0.3050678353588556	0.01108863815712618	0.021174069797528526	0.0	0.0601092896174863	0.0029026895158578998	0.003870116621381645	0.0	0.0104669887278582	0.00395094067190646	0.006447911537637643	0.0	0.0175794455713319	0.7528893969858952	0.30885013097121805	0.0	0.9536082474226804	0.0020742861961186468	0.003826932663658966	0.0	0.0109289617486338	0.00049441378102854	0.0008991775152171414	0.0	0.003220611916264	0.0007814303026175934	0.0014205209780729952	0.0	0.0049689440993788	23.48076923076923	40.18997355509176	2.0	141.5	0.7460931386641635	0.1973236426083714	0.3635664873174481	0.9571844493920192	1588.6	1542.5934470420725	164	4613	0.7293936761437132	0.20437395931341154	0.3475783475783476	0.952742250162584	0.02478055820159896	0.03913899464799305	0.0026789176324369	0.1396647271732549	1.6342048858360003	1.8163833628061739	0.0908372827804107	5.014336917562724	0.08464329120634223	0.08221221934501075	0.0064	0.1998207885304659	0.8979365125475545	0.08361187437130883	0.7740058195926285	0.9736	1617.8666666666666	1036.804766486692	170	2845	1959.6	1959.3544782475099	183	5839	4912505.533333333	3719.6456986936155	4906055	4915200
ntv3_100m_pre_w2048	plant_fine	gap100_min100	0.8	5	15	0.4027434564053383	0.25755483947351626	0.065861646842796	0.8519440256538419	0.6247477056410531	0.19761120998519863	0.24934443634317	0.8170085218392975	0.45849829807297865	0.23882749545148146	0.1205810453158777	0.8061042248800506	0.027973082172158055	0.02318958118069756	0.0024	0.0649847094801223	0.045004010630714145	0.023541808543761877	0.0050675675675675	0.0933333333333333	0.030480538801857658	0.02176010226265493	0.0043699927166788	0.065738592420727	0.8831401460377852	0.018864568794585975	0.8325290199025027	0.9047773035497304	0.0030574694836081133	0.003279288261905056	0.0	0.0088757396449704	0.005432771220680667	0.006844068129818085	0.0	0.0266666666666666	0.0032595904666312867	0.0032444154826776293	0.0	0.0091848450057405	108.31666666666666	201.13586973794128	12.0	756.5	0.28708097089487095	0.20300120876989913	0.0300925925925925	0.70064874884152	1.4	2.164651077128664	0	7	0.08015873015873015	0.1875015746973432	0.0	0.6666666666666666	0.06262961847487677	0.13592706897753642	0.0	0.4285714285714285	1.0972802769851535	0.61713427535597	0.2956081081081081	2.213953488372093	0.13243637640946934	0.11491336414260653	0.0234375	0.3372093023255814	0.2836503841585956	0.24320455346178685	0.0666666666666666	0.7415540540540541	770.0666666666667	499.6139176070525	75	1410	1169.8	210.291362501785	781	1393	2456197.2	1969.5869835359929	2452184	2457600
ntv3_100m_pre_w2048	plant_fine	gap50_min80	0.8	5	15	0.41198326846910277	0.26146657886531505	0.0689680686638824	0.8593877518362644	0.5808917332714157	0.1980745100961556	0.2089617150824411	0.7802883645269466	0.45104873967200376	0.23443693410210295	0.1250255222561525	0.7988427927130314	0.025588447375117306	0.0230640976016831	0.0035928143712574	0.0606629143214509	0.048820666503320724	0.024112358164892555	0.0050675675675675	0.08	0.030025340249401167	0.02437093050348976	0.0042046250875963	0.0674313521028849	0.8860740864413157	0.022306329232090482	0.8266081871345029	0.9279176501097612	0.0033223284601451002	0.0030821534206369483	0.0	0.0082644628099173	0.006577449375652067	0.00677203644300636	0.0	0.0266666666666666	0.0038610903413061	0.003387311403364777	0.0	0.0094754653130287	36.93333333333333	44.57582491291291	8.5	152.0	0.3057952820842258	0.2015516115295452	0.0320102432778489	0.7221518987341772	1.6	2.7202941017470885	0	9	0.06222222222222222	0.13443985299781488	0.0	0.4	0.055114515185686566	0.11727744865393994	0.0	0.4285714285714285	1.2940940497375706	0.8742353956205929	0.2956081081081081	3.013953488372093	0.17387563082071317	0.13068756447714677	0.0453125	0.4232558139534884	0.30767660326888424	0.24751355026507704	0.08	0.7668918918918919	770.0666666666667	499.6139176070525	75	1410	1503.4	358.2161757534527	835	2018	2456197.2	1969.5869835359929	2452184	2457600
ntv3_100m_pre_w2048	plant_fine	crf_style_penalty4	0.8	5	15	0.42966046480260445	0.27542584563370087	0.0810401269778284	0.8912968455995333	0.41696515974006915	0.18020613506655747	0.0873271927918289	0.6139612108378651	0.3924140437231892	0.21169936195472286	0.1105651365661454	0.726486639258816	0.01574066776988028	0.011436455742665578	0.0012210012210012	0.0297713981924508	0.0335016558610131	0.0163269684879178	0.0118243243243243	0.072072072072072	0.01877713129715345	0.012449394034320218	0.0023350846468184	0.0356460852959898	0.8908813305349871	0.022067041485768473	0.8556206221259346	0.9556001317325828	0.002485284213685287	0.002873634548135651	0.0	0.0101694915254237	0.0030941998601779334	0.0033009580441875253	0.0	0.0095162569389373	0.002724185115358513	0.002989761253538592	0.0	0.0097560975609756	25.25	24.69040444036046	5.5	95.5	0.37596049459657793	0.2284390183034665	0.0506715506715506	0.792022792022792	525.8	209.75877301591663	208	935	0.37986510183507366	0.21293706150277603	0.0462107208872458	0.7555205047318612	0.03726888791599618	0.028154301533979572	0.002493508223766	0.0721119126915538	1.700072772452824	1.5337045497396684	0.2077702702702702	4.9	0.2152827495220457	0.1553227993933439	0.0320945945945945	0.4883720930232558	0.39747939733947235	0.2531931223416767	0.1333333333333333	0.8445945945945946	770.0666666666667	499.6139176070525	75	1410	1744.4	714.2297349492769	579	2862	2456197.2	1969.5869835359929	2452184	2457600
ntv3_100m_pre_w2048	plant_fine	hmm_penalty2	0.8	5	15	0.42771030610648825	0.2749868712531295	0.0809364630699275	0.8879750967835544	0.41634741818057797	0.17833972882225171	0.0901745763750745	0.6088155282076442	0.3911806834376037	0.21055211375149852	0.1127032269072599	0.7223629257922329	0.010978846646085833	0.008160923159949878	0.0009293680297397	0.0221606648199446	0.03250438727490941	0.015409130370871632	0.0101351351351351	0.072072072072072	0.014682094582011753	0.010117508676652157	0.0017961383026493	0.0295670538542766	0.8908131657986211	0.021588000359548117	0.8672157598834893	0.9556001317325828	0.00163627838362986	0.0019467219770449202	0.0	0.0072904009720534	0.0027757754231045265	0.0029013605220286898	0.0	0.009375	0.0020406587952198933	0.002285576274058343	0.0	0.0082023239917976	23.6	21.44756895980788	5.5	65.5	0.38729704433876316	0.2336960985566699	0.0520446096654275	0.8103644646924829	1076.6666666666667	436.9124898758604	436	1941	0.3928541125814197	0.22215051495001617	0.0508806262230919	0.796875	0.026410409425507188	0.019566279910191907	0.0019187840256732	0.0522780785734361	2.3306427187065806	2.2449404848768073	0.2939189189189189	7.21860465116279	0.2688937641534586	0.1692730796449255	0.0506756756756756	0.5534883720930233	0.3703269350552207	0.25018924872607184	0.12	0.8226351351351351	770.0666666666667	499.6139176070525	75	1410	2414.6666666666665	1027.6377673832258	823	4139	2456197.2	1969.5869835359929	2452184	2457600
ntv3_100m_pre_w2048	plant_fine	raw_threshold	0.8	5	15	0.4180793888235323	0.2730621942597145	0.0757545768241121	0.8701674261671438	0.40824808081721753	0.1656630594894044	0.1050578670812368	0.5854119812188315	0.3832667729983675	0.2045051376501852	0.1168789526466956	0.6999363062705378	0.00017348934007452735	0.00010830843205945814	3.775009437523594e-05	0.0003201976076664	0.01927646102127772	0.017809478785706552	0.0067567567567567	0.081081081081081	0.00034135084413473924	0.00021212596173431105	7.534375588623093e-05	0.0006302331862789	0.8722107188931548	0.016608722840576618	0.8507508029656198	0.9022302483840944	3.0772552038464626e-05	4.2397852840910015e-05	0.0	0.0001685374321636	0.00239631339197648	0.0036251530356604224	0.0	0.0133333333333333	6.039769491381682e-05	8.301286526450838e-05	0.0	0.0003299567756623	26.766666666666666	23.6281586449808	4.25	84.5	0.4254600448013675	0.2528439894969936	0.0666059101838206	0.8646095960647345	73324.06666666667	38917.54829758984	29478	151445	0.42608553395727294	0.25254028395594763	0.0669611168073191	0.8647454807933719	0.0020359336773668867	0.001522560392166981	0.0002820776692516	0.0039050608552849	74.77924918618464	86.55598184726308	7.56081081081081	273.3558139534884	0.6776103243957393	0.18056832478554163	0.3108108108108108	0.8558139534883721	0.20955748453364972	0.1949126829284889	0.0533333333333333	0.5827702702702703	770.0666666666667	499.6139176070525	75	1410	74427.46666666666	39517.24915033337	29667	153441	2456197.2	1969.5869835359929	2452184	2457600
